dataset,condition,stratum,selection_bin,prompt_id,successes,attempts,p_hat,wilson_ci95_low,wilson_ci95_high,inverse_p_if_observed,restricted_draws_B16,restricted_draws_B128,restricted_draws_B1024,zero_success_notation,zero_success_p_upper95,wording_constraint
atlas_baseline,none,instrumental,all,held_out_0251,133,512,0.259765625,0.22367113196759586,0.299438157149258,3.8496240601503757,3.8183397700916912,3.8496240601503757,3.8496240601503757,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,instrumental,all,held_out_0253,220,512,0.4296875,0.38748873972239056,0.47293349123863987,2.327272727272727,2.3269812172255633,2.327272727272727,2.327272727272727,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0001,27,512,0.052734375,0.036492305788731,0.07563799671337895,18.962962962962962,10.993030543489168,18.944500325876533,18.962962962962962,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0008,89,512,0.173828125,0.14346421730104167,0.2090500207681826,5.752808988764045,5.481785796264268,5.752808988624443,5.752808988764045,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0016,58,512,0.11328125,0.08865964270012361,0.14366262758554352,8.827586206896552,7.538101376249001,8.827584376959594,8.827586206896552,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0017,23,512,0.044921875,0.030117718759024466,0.06650394273875553,22.26086956521739,11.590867700501096,22.198851089517113,22.26086956521739,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0021,78,512,0.15234375,0.1238141090073912,0.1860513662999257,6.564102564102564,6.097774390108577,6.564102559843582,6.564102564102564,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0024,16,512,0.03125,0.019325484326306944,0.05015605541389563,32.0,12.745270290173686,31.450143245733827,31.99999999999976,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0045,14,512,0.02734375,0.016356725239303357,0.04537049399873423,36.57142857142857,13.102566432259266,35.51960525555171,36.57142857141145,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0069,97,512,0.189453125,0.15787017585478835,0.22566134422309586,5.278350515463917,5.095140842919593,5.278350515452798,5.278350515463917,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0119,51,512,0.099609375,0.07657588582865321,0.12860626269943648,10.03921568627451,8.165967954091123,10.039200933855813,10.03921568627451,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0134,64,512,0.125,0.0991166386113686,0.15646859318079348,8.0,7.05546330383001,7.999999697920834,8.0,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0142,19,512,0.037109375,0.023883775518617995,0.05722924497483205,26.94736842105263,12.232794440055363,26.734374591242446,26.94736842105263,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0166,95,512,0.185546875,0.15426026458865083,0.22151693498706837,5.389473684210526,5.187449268375012,5.389473684189517,5.389473684210526,,,never convert a zero-success row to expected draws > attempts
atlas_baseline,none,vocal,all,held_out_0193,33,512,0.064453125,0.046259166467464766,0.08913409754114011,15.515151515151516,10.171909319273613,15.512081456070343,15.515151515151516,,,never convert a zero-success row to expected draws > attempts
