cohort,request_direction,metric,violation_rate,ecdf,prompt_count,publication_status
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.0,0.3176470588235294,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.0,0.32941176470588235,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.3333333333333333,0.3411764705882353,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.3333333333333333,0.35294117647058826,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.5,0.36470588235294116,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.6363636363636364,0.3764705882352941,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.7142857142857143,0.38823529411764707,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.75,0.4,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.7777777777777778,0.4117647058823529,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.8,0.4235294117647059,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.8,0.43529411764705883,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.8421052631578947,0.4470588235294118,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
batch3_release_keep_1342,instrumental_request,corrected_violation_rate,0.85,0.4588235294117647,85,DRAFT_AWAITING_DUAL_PI_ADOPTION
