task_id,prompt_rank,prompt_id,condition_index,condition,seed_idx,seed,cfg_scale,text_intervention,duration_seconds,output_path
w2fact_06_4_08,6,held_out_0253,4,negative_sampler,8,2034006008,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0253/negative_sampler_s08_2034006008.flac
w2fact_06_4_09,6,held_out_0253,4,negative_sampler,9,2034006009,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0253/negative_sampler_s09_2034006009.flac
w2fact_06_4_10,6,held_out_0253,4,negative_sampler,10,2034006010,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0253/negative_sampler_s10_2034006010.flac
w2fact_06_4_11,6,held_out_0253,4,negative_sampler,11,2034006011,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0253/negative_sampler_s11_2034006011.flac
w2fact_06_4_12,6,held_out_0253,4,negative_sampler,12,2034006012,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0253/negative_sampler_s12_2034006012.flac
w2fact_06_4_13,6,held_out_0253,4,negative_sampler,13,2034006013,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0253/negative_sampler_s13_2034006013.flac
w2fact_06_4_14,6,held_out_0253,4,negative_sampler,14,2034006014,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0253/negative_sampler_s14_2034006014.flac
w2fact_06_4_15,6,held_out_0253,4,negative_sampler,15,2034006015,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0253/negative_sampler_s15_2034006015.flac
w2fact_06_5_00,6,held_out_0253,5,positive_sampler,0,2034006000,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s00_2034006000.flac
w2fact_06_5_01,6,held_out_0253,5,positive_sampler,1,2034006001,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s01_2034006001.flac
w2fact_06_5_02,6,held_out_0253,5,positive_sampler,2,2034006002,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s02_2034006002.flac
w2fact_06_5_03,6,held_out_0253,5,positive_sampler,3,2034006003,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s03_2034006003.flac
w2fact_06_5_04,6,held_out_0253,5,positive_sampler,4,2034006004,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s04_2034006004.flac
w2fact_06_5_05,6,held_out_0253,5,positive_sampler,5,2034006005,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s05_2034006005.flac
w2fact_06_5_06,6,held_out_0253,5,positive_sampler,6,2034006006,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s06_2034006006.flac
w2fact_06_5_07,6,held_out_0253,5,positive_sampler,7,2034006007,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s07_2034006007.flac
w2fact_06_5_08,6,held_out_0253,5,positive_sampler,8,2034006008,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s08_2034006008.flac
w2fact_06_5_09,6,held_out_0253,5,positive_sampler,9,2034006009,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s09_2034006009.flac
w2fact_06_5_10,6,held_out_0253,5,positive_sampler,10,2034006010,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s10_2034006010.flac
w2fact_06_5_11,6,held_out_0253,5,positive_sampler,11,2034006011,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s11_2034006011.flac
w2fact_06_5_12,6,held_out_0253,5,positive_sampler,12,2034006012,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s12_2034006012.flac
w2fact_06_5_13,6,held_out_0253,5,positive_sampler,13,2034006013,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s13_2034006013.flac
w2fact_06_5_14,6,held_out_0253,5,positive_sampler,14,2034006014,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s14_2034006014.flac
w2fact_06_5_15,6,held_out_0253,5,positive_sampler,15,2034006015,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0253/positive_sampler_s15_2034006015.flac
w2fact_07_0_00,7,held_out_0088,0,plain_baseline,0,2034007000,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s00_2034007000.flac
w2fact_07_0_01,7,held_out_0088,0,plain_baseline,1,2034007001,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s01_2034007001.flac
w2fact_07_0_02,7,held_out_0088,0,plain_baseline,2,2034007002,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s02_2034007002.flac
w2fact_07_0_03,7,held_out_0088,0,plain_baseline,3,2034007003,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s03_2034007003.flac
w2fact_07_0_04,7,held_out_0088,0,plain_baseline,4,2034007004,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s04_2034007004.flac
w2fact_07_0_05,7,held_out_0088,0,plain_baseline,5,2034007005,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s05_2034007005.flac
w2fact_07_0_06,7,held_out_0088,0,plain_baseline,6,2034007006,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s06_2034007006.flac
w2fact_07_0_07,7,held_out_0088,0,plain_baseline,7,2034007007,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s07_2034007007.flac
w2fact_07_0_08,7,held_out_0088,0,plain_baseline,8,2034007008,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s08_2034007008.flac
w2fact_07_0_09,7,held_out_0088,0,plain_baseline,9,2034007009,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s09_2034007009.flac
w2fact_07_0_10,7,held_out_0088,0,plain_baseline,10,2034007010,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s10_2034007010.flac
w2fact_07_0_11,7,held_out_0088,0,plain_baseline,11,2034007011,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s11_2034007011.flac
w2fact_07_0_12,7,held_out_0088,0,plain_baseline,12,2034007012,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s12_2034007012.flac
w2fact_07_0_13,7,held_out_0088,0,plain_baseline,13,2034007013,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s13_2034007013.flac
w2fact_07_0_14,7,held_out_0088,0,plain_baseline,14,2034007014,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s14_2034007014.flac
w2fact_07_0_15,7,held_out_0088,0,plain_baseline,15,2034007015,5.0,,15.0,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0088/plain_baseline_s15_2034007015.flac
w2fact_07_1_00,7,held_out_0088,1,negative_text,0,2034007000,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s00_2034007000.flac
w2fact_07_1_01,7,held_out_0088,1,negative_text,1,2034007001,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s01_2034007001.flac
w2fact_07_1_02,7,held_out_0088,1,negative_text,2,2034007002,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s02_2034007002.flac
w2fact_07_1_03,7,held_out_0088,1,negative_text,3,2034007003,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s03_2034007003.flac
w2fact_07_1_04,7,held_out_0088,1,negative_text,4,2034007004,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s04_2034007004.flac
w2fact_07_1_05,7,held_out_0088,1,negative_text,5,2034007005,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s05_2034007005.flac
w2fact_07_1_06,7,held_out_0088,1,negative_text,6,2034007006,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s06_2034007006.flac
w2fact_07_1_07,7,held_out_0088,1,negative_text,7,2034007007,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s07_2034007007.flac
w2fact_07_1_08,7,held_out_0088,1,negative_text,8,2034007008,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s08_2034007008.flac
w2fact_07_1_09,7,held_out_0088,1,negative_text,9,2034007009,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s09_2034007009.flac
w2fact_07_1_10,7,held_out_0088,1,negative_text,10,2034007010,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s10_2034007010.flac
w2fact_07_1_11,7,held_out_0088,1,negative_text,11,2034007011,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s11_2034007011.flac
w2fact_07_1_12,7,held_out_0088,1,negative_text,12,2034007012,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s12_2034007012.flac
w2fact_07_1_13,7,held_out_0088,1,negative_text,13,2034007013,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s13_2034007013.flac
w2fact_07_1_14,7,held_out_0088,1,negative_text,14,2034007014,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s14_2034007014.flac
w2fact_07_1_15,7,held_out_0088,1,negative_text,15,2034007015,5.0,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_text/held_out_0088/negative_text_s15_2034007015.flac
w2fact_07_2_00,7,held_out_0088,2,positive_text,0,2034007000,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s00_2034007000.flac
w2fact_07_2_01,7,held_out_0088,2,positive_text,1,2034007001,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s01_2034007001.flac
w2fact_07_2_02,7,held_out_0088,2,positive_text,2,2034007002,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s02_2034007002.flac
w2fact_07_2_03,7,held_out_0088,2,positive_text,3,2034007003,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s03_2034007003.flac
w2fact_07_2_04,7,held_out_0088,2,positive_text,4,2034007004,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s04_2034007004.flac
w2fact_07_2_05,7,held_out_0088,2,positive_text,5,2034007005,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s05_2034007005.flac
w2fact_07_2_06,7,held_out_0088,2,positive_text,6,2034007006,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s06_2034007006.flac
w2fact_07_2_07,7,held_out_0088,2,positive_text,7,2034007007,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s07_2034007007.flac
w2fact_07_2_08,7,held_out_0088,2,positive_text,8,2034007008,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s08_2034007008.flac
w2fact_07_2_09,7,held_out_0088,2,positive_text,9,2034007009,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s09_2034007009.flac
w2fact_07_2_10,7,held_out_0088,2,positive_text,10,2034007010,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s10_2034007010.flac
w2fact_07_2_11,7,held_out_0088,2,positive_text,11,2034007011,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s11_2034007011.flac
w2fact_07_2_12,7,held_out_0088,2,positive_text,12,2034007012,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s12_2034007012.flac
w2fact_07_2_13,7,held_out_0088,2,positive_text,13,2034007013,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s13_2034007013.flac
w2fact_07_2_14,7,held_out_0088,2,positive_text,14,2034007014,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s14_2034007014.flac
w2fact_07_2_15,7,held_out_0088,2,positive_text,15,2034007015,5.0,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0088/positive_text_s15_2034007015.flac
w2fact_07_3_00,7,held_out_0088,3,sampler_only,0,2034007000,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s00_2034007000.flac
w2fact_07_3_01,7,held_out_0088,3,sampler_only,1,2034007001,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s01_2034007001.flac
w2fact_07_3_02,7,held_out_0088,3,sampler_only,2,2034007002,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s02_2034007002.flac
w2fact_07_3_03,7,held_out_0088,3,sampler_only,3,2034007003,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s03_2034007003.flac
w2fact_07_3_04,7,held_out_0088,3,sampler_only,4,2034007004,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s04_2034007004.flac
w2fact_07_3_05,7,held_out_0088,3,sampler_only,5,2034007005,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s05_2034007005.flac
w2fact_07_3_06,7,held_out_0088,3,sampler_only,6,2034007006,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s06_2034007006.flac
w2fact_07_3_07,7,held_out_0088,3,sampler_only,7,2034007007,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s07_2034007007.flac
w2fact_07_3_08,7,held_out_0088,3,sampler_only,8,2034007008,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s08_2034007008.flac
w2fact_07_3_09,7,held_out_0088,3,sampler_only,9,2034007009,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s09_2034007009.flac
w2fact_07_3_10,7,held_out_0088,3,sampler_only,10,2034007010,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s10_2034007010.flac
w2fact_07_3_11,7,held_out_0088,3,sampler_only,11,2034007011,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s11_2034007011.flac
w2fact_07_3_12,7,held_out_0088,3,sampler_only,12,2034007012,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s12_2034007012.flac
w2fact_07_3_13,7,held_out_0088,3,sampler_only,13,2034007013,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s13_2034007013.flac
w2fact_07_3_14,7,held_out_0088,3,sampler_only,14,2034007014,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s14_2034007014.flac
w2fact_07_3_15,7,held_out_0088,3,sampler_only,15,2034007015,7.5,,15.0,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0088/sampler_only_s15_2034007015.flac
w2fact_07_4_00,7,held_out_0088,4,negative_sampler,0,2034007000,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s00_2034007000.flac
w2fact_07_4_01,7,held_out_0088,4,negative_sampler,1,2034007001,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s01_2034007001.flac
w2fact_07_4_02,7,held_out_0088,4,negative_sampler,2,2034007002,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s02_2034007002.flac
w2fact_07_4_03,7,held_out_0088,4,negative_sampler,3,2034007003,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s03_2034007003.flac
w2fact_07_4_04,7,held_out_0088,4,negative_sampler,4,2034007004,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s04_2034007004.flac
w2fact_07_4_05,7,held_out_0088,4,negative_sampler,5,2034007005,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s05_2034007005.flac
w2fact_07_4_06,7,held_out_0088,4,negative_sampler,6,2034007006,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s06_2034007006.flac
w2fact_07_4_07,7,held_out_0088,4,negative_sampler,7,2034007007,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s07_2034007007.flac
w2fact_07_4_08,7,held_out_0088,4,negative_sampler,8,2034007008,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s08_2034007008.flac
w2fact_07_4_09,7,held_out_0088,4,negative_sampler,9,2034007009,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s09_2034007009.flac
w2fact_07_4_10,7,held_out_0088,4,negative_sampler,10,2034007010,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s10_2034007010.flac
w2fact_07_4_11,7,held_out_0088,4,negative_sampler,11,2034007011,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s11_2034007011.flac
w2fact_07_4_12,7,held_out_0088,4,negative_sampler,12,2034007012,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s12_2034007012.flac
w2fact_07_4_13,7,held_out_0088,4,negative_sampler,13,2034007013,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s13_2034007013.flac
w2fact_07_4_14,7,held_out_0088,4,negative_sampler,14,2034007014,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s14_2034007014.flac
w2fact_07_4_15,7,held_out_0088,4,negative_sampler,15,2034007015,7.5,"pure instrumental, no vocals, no singing, no voice",15.0,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0088/negative_sampler_s15_2034007015.flac
w2fact_07_5_00,7,held_out_0088,5,positive_sampler,0,2034007000,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s00_2034007000.flac
w2fact_07_5_01,7,held_out_0088,5,positive_sampler,1,2034007001,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s01_2034007001.flac
w2fact_07_5_02,7,held_out_0088,5,positive_sampler,2,2034007002,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s02_2034007002.flac
w2fact_07_5_03,7,held_out_0088,5,positive_sampler,3,2034007003,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s03_2034007003.flac
w2fact_07_5_04,7,held_out_0088,5,positive_sampler,4,2034007004,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s04_2034007004.flac
w2fact_07_5_05,7,held_out_0088,5,positive_sampler,5,2034007005,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s05_2034007005.flac
w2fact_07_5_06,7,held_out_0088,5,positive_sampler,6,2034007006,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s06_2034007006.flac
w2fact_07_5_07,7,held_out_0088,5,positive_sampler,7,2034007007,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s07_2034007007.flac
w2fact_07_5_08,7,held_out_0088,5,positive_sampler,8,2034007008,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s08_2034007008.flac
w2fact_07_5_09,7,held_out_0088,5,positive_sampler,9,2034007009,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s09_2034007009.flac
w2fact_07_5_10,7,held_out_0088,5,positive_sampler,10,2034007010,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s10_2034007010.flac
w2fact_07_5_11,7,held_out_0088,5,positive_sampler,11,2034007011,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s11_2034007011.flac
w2fact_07_5_12,7,held_out_0088,5,positive_sampler,12,2034007012,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s12_2034007012.flac
w2fact_07_5_13,7,held_out_0088,5,positive_sampler,13,2034007013,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s13_2034007013.flac
w2fact_07_5_14,7,held_out_0088,5,positive_sampler,14,2034007014,7.5,"instrumental arrangement led by synthesizer, drums, bass, and melodic instruments",15.0,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0088/positive_sampler_s14_2034007014.flac
