source_path,corpus,source_family,prompt_id,condition,arm,rep,attempt,seed,requested_vocal,present,type_correct,ledger_path,size_bytes
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r0_t06_seed2026363006.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,0,6,2026363006,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14054589
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r1_t02_seed2026363102.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,1,2,2026363102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,13960599
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r1_t04_seed2026363104.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,1,4,2026363104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,13008992
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r1_t07_seed2026363107.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,1,7,2026363107,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14185835
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r2_t07_seed2026363207.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,2,7,2026363207,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14545539
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0045/a6_r2_t08_seed2026363208.flac,PH2_ONLINE,online_run,held_out_0045,arm6,6,2,8,2026363208,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14050455
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0046/a1_r0_t03_seed2026364003.flac,PH2_ONLINE,online_run,held_out_0046,arm1,1,0,3,2026364003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,8408742
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0046/a1_r1_t02_seed2026364102.flac,PH2_ONLINE,online_run,held_out_0046,arm1,1,1,2,2026364102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,9758678
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0046/a6_r0_t03_seed2026364003.flac,PH2_ONLINE,online_run,held_out_0046,arm6,6,0,3,2026364003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,8408742
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0046/a6_r1_t02_seed2026364102.flac,PH2_ONLINE,online_run,held_out_0046,arm6,6,1,2,2026364102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,9781984
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0047/a1_r0_t03_seed2026365003.flac,PH2_ONLINE,online_run,held_out_0047,arm1,1,0,3,2026365003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8242824
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0047/a1_r1_t00_seed2026365100.flac,PH2_ONLINE,online_run,held_out_0047,arm1,1,1,0,2026365100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8624229
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0047/a6_r0_t03_seed2026365003.flac,PH2_ONLINE,online_run,held_out_0047,arm6,6,0,3,2026365003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8416661
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0047/a6_r1_t03_seed2026365103.flac,PH2_ONLINE,online_run,held_out_0047,arm6,6,1,3,2026365103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,9001406
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0048/a1_r0_t01_seed2026366001.flac,PH2_ONLINE,online_run,held_out_0048,arm1,1,0,1,2026366001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,9072074
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0048/a1_r1_t02_seed2026366102.flac,PH2_ONLINE,online_run,held_out_0048,arm1,1,1,2,2026366102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,8027834
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0048/a6_r0_t01_seed2026366001.flac,PH2_ONLINE,online_run,held_out_0048,arm6,6,0,1,2026366001,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,9072074
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0048/a6_r1_t02_seed2026366102.flac,PH2_ONLINE,online_run,held_out_0048,arm6,6,1,2,2026366102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,8027834
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0049/a1_r0_t01_seed2026367001.flac,PH2_ONLINE,online_run,held_out_0049,arm1,1,0,1,2026367001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,7500539
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0049/a1_r1_t03_seed2026367103.flac,PH2_ONLINE,online_run,held_out_0049,arm1,1,1,3,2026367103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,7171868
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0049/a6_r0_t04_seed2026367004.flac,PH2_ONLINE,online_run,held_out_0049,arm6,6,0,4,2026367004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,6405783
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0049/a6_r1_t03_seed2026367103.flac,PH2_ONLINE,online_run,held_out_0049,arm6,6,1,3,2026367103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,7171868
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0050/a1_r0_t04_seed2026368004.flac,PH2_ONLINE,online_run,held_out_0050,arm1,1,0,4,2026368004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,5987974
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0050/a1_r1_t03_seed2026368103.flac,PH2_ONLINE,online_run,held_out_0050,arm1,1,1,3,2026368103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,6252244
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0050/a6_r0_t03_seed2026368003.flac,PH2_ONLINE,online_run,held_out_0050,arm6,6,0,3,2026368003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,6714883
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0050/a6_r1_t01_seed2026368101.flac,PH2_ONLINE,online_run,held_out_0050,arm6,6,1,1,2026368101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,6595332
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0051/a1_r0_t03_seed2026369003.flac,PH2_ONLINE,online_run,held_out_0051,arm1,1,0,3,2026369003,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9021893
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0051/a1_r1_t02_seed2026369102.flac,PH2_ONLINE,online_run,held_out_0051,arm1,1,1,2,2026369102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9425651
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0051/a6_r0_t02_seed2026369002.flac,PH2_ONLINE,online_run,held_out_0051,arm6,6,0,2,2026369002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9466963
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0051/a6_r1_t02_seed2026369102.flac,PH2_ONLINE,online_run,held_out_0051,arm6,6,1,2,2026369102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,9733819
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0052/a1_r0_t04_seed2026370004.flac,PH2_ONLINE,online_run,held_out_0052,arm1,1,0,4,2026370004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,6509011
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0052/a1_r1_t00_seed2026370100.flac,PH2_ONLINE,online_run,held_out_0052,arm1,1,1,0,2026370100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,6817119
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0052/a6_r0_t00_seed2026370000.flac,PH2_ONLINE,online_run,held_out_0052,arm6,6,0,0,2026370000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,6688854
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0052/a6_r1_t05_seed2026370105.flac,PH2_ONLINE,online_run,held_out_0052,arm6,6,1,5,2026370105,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,6488902
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0053/a1_r0_t03_seed2026371003.flac,PH2_ONLINE,online_run,held_out_0053,arm1,1,0,3,2026371003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,14538757
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0053/a1_r1_t04_seed2026371104.flac,PH2_ONLINE,online_run,held_out_0053,arm1,1,1,4,2026371104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,13761870
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0053/a6_r0_t02_seed2026371002.flac,PH2_ONLINE,online_run,held_out_0053,arm6,6,0,2,2026371002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,13507445
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0053/a6_r1_t03_seed2026371103.flac,PH2_ONLINE,online_run,held_out_0053,arm6,6,1,3,2026371103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,14240575
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0054/a1_r0_t04_seed2026372004.flac,PH2_ONLINE,online_run,held_out_0054,arm1,1,0,4,2026372004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,7078753
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0054/a1_r1_t01_seed2026372101.flac,PH2_ONLINE,online_run,held_out_0054,arm1,1,1,1,2026372101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,6674874
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0054/a6_r0_t04_seed2026372004.flac,PH2_ONLINE,online_run,held_out_0054,arm6,6,0,4,2026372004,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,7078753
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0054/a6_r1_t01_seed2026372101.flac,PH2_ONLINE,online_run,held_out_0054,arm6,6,1,1,2026372101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,6674874
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0055/a1_r0_t04_seed2026373004.flac,PH2_ONLINE,online_run,held_out_0055,arm1,1,0,4,2026373004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6288447
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0055/a1_r1_t03_seed2026373103.flac,PH2_ONLINE,online_run,held_out_0055,arm1,1,1,3,2026373103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6208495
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0055/a6_r0_t04_seed2026373004.flac,PH2_ONLINE,online_run,held_out_0055,arm6,6,0,4,2026373004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6214810
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0055/a6_r1_t01_seed2026373101.flac,PH2_ONLINE,online_run,held_out_0055,arm6,6,1,1,2026373101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,6549286
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0056/a1_r0_t00_seed2026374000.flac,PH2_ONLINE,online_run,held_out_0056,arm1,1,0,0,2026374000,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,13354200
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0056/a1_r1_t02_seed2026374102.flac,PH2_ONLINE,online_run,held_out_0056,arm1,1,1,2,2026374102,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,13104597
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0056/a6_r0_t05_seed2026374005.flac,PH2_ONLINE,online_run,held_out_0056,arm6,6,0,5,2026374005,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,12523920
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0056/a6_r1_t05_seed2026374105.flac,PH2_ONLINE,online_run,held_out_0056,arm6,6,1,5,2026374105,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,12672120
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0057/a1_r0_t00_seed2026375000.flac,PH2_ONLINE,online_run,held_out_0057,arm1,1,0,0,2026375000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,5863973
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0057/a1_r1_t04_seed2026375104.flac,PH2_ONLINE,online_run,held_out_0057,arm1,1,1,4,2026375104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,6805165
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0057/a6_r0_t02_seed2026375002.flac,PH2_ONLINE,online_run,held_out_0057,arm6,6,0,2,2026375002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,6303379
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0057/a6_r1_t04_seed2026375104.flac,PH2_ONLINE,online_run,held_out_0057,arm6,6,1,4,2026375104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w9.jsonl,6850374
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0058/a1_r0_t02_seed2026376002.flac,PH2_ONLINE,online_run,held_out_0058,arm1,1,0,2,2026376002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,6901156
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0058/a1_r1_t00_seed2026376100.flac,PH2_ONLINE,online_run,held_out_0058,arm1,1,1,0,2026376100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,6412483
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0058/a1_r1_t01_seed2026376101.flac,PH2_ONLINE,online_run,held_out_0058,arm1,1,1,1,2026376101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,7101337
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0058/a6_r0_t02_seed2026376002.flac,PH2_ONLINE,online_run,held_out_0058,arm6,6,0,2,2026376002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,6901156
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0058/a6_r1_t00_seed2026376100.flac,PH2_ONLINE,online_run,held_out_0058,arm6,6,1,0,2026376100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,6412483
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0058/a6_r1_t01_seed2026376101.flac,PH2_ONLINE,online_run,held_out_0058,arm6,6,1,1,2026376101,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,7101337
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0058/a6_r2_t03_seed2026376203.flac,PH2_ONLINE,online_run,held_out_0058,arm6,6,2,3,2026376203,0,1,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,7789738
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0059/a1_r0_t02_seed2026377002.flac,PH2_ONLINE,online_run,held_out_0059,arm1,1,0,2,2026377002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,12698765
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0059/a1_r1_t02_seed2026377102.flac,PH2_ONLINE,online_run,held_out_0059,arm1,1,1,2,2026377102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,12971002
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0059/a6_r0_t02_seed2026377002.flac,PH2_ONLINE,online_run,held_out_0059,arm6,6,0,2,2026377002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,12698765
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0059/a6_r1_t02_seed2026377102.flac,PH2_ONLINE,online_run,held_out_0059,arm6,6,1,2,2026377102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,12971002
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0060/a1_r0_t03_seed2026378003.flac,PH2_ONLINE,online_run,held_out_0060,arm1,1,0,3,2026378003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,16082345
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0060/a1_r1_t02_seed2026378102.flac,PH2_ONLINE,online_run,held_out_0060,arm1,1,1,2,2026378102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,16307256
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0060/a6_r0_t03_seed2026378003.flac,PH2_ONLINE,online_run,held_out_0060,arm6,6,0,3,2026378003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,16082345
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0060/a6_r1_t02_seed2026378102.flac,PH2_ONLINE,online_run,held_out_0060,arm6,6,1,2,2026378102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,16307256
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0061/a1_r0_t02_seed2026379002.flac,PH2_ONLINE,online_run,held_out_0061,arm1,1,0,2,2026379002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,13837132
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0061/a1_r1_t00_seed2026379100.flac,PH2_ONLINE,online_run,held_out_0061,arm1,1,1,0,2026379100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14309339
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0061/a6_r0_t02_seed2026379002.flac,PH2_ONLINE,online_run,held_out_0061,arm6,6,0,2,2026379002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,13837132
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0061/a6_r1_t00_seed2026379100.flac,PH2_ONLINE,online_run,held_out_0061,arm6,6,1,0,2026379100,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w13.jsonl,14309339
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0062/a1_r0_t01_seed2026380001.flac,PH2_ONLINE,online_run,held_out_0062,arm1,1,0,1,2026380001,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,6054816
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0062/a1_r1_t03_seed2026380103.flac,PH2_ONLINE,online_run,held_out_0062,arm1,1,1,3,2026380103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,7487777
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0062/a6_r0_t03_seed2026380003.flac,PH2_ONLINE,online_run,held_out_0062,arm6,6,0,3,2026380003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,7396573
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0062/a6_r1_t03_seed2026380103.flac,PH2_ONLINE,online_run,held_out_0062,arm6,6,1,3,2026380103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,7414840
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0063/a1_r0_t00_seed2026381000.flac,PH2_ONLINE,online_run,held_out_0063,arm1,1,0,0,2026381000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,6918390
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0063/a1_r1_t01_seed2026381101.flac,PH2_ONLINE,online_run,held_out_0063,arm1,1,1,1,2026381101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,7080494
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0063/a6_r0_t00_seed2026381000.flac,PH2_ONLINE,online_run,held_out_0063,arm6,6,0,0,2026381000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,6918390
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0063/a6_r1_t02_seed2026381102.flac,PH2_ONLINE,online_run,held_out_0063,arm6,6,1,2,2026381102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,6939953
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0064/a1_r0_t00_seed2026382000.flac,PH2_ONLINE,online_run,held_out_0064,arm1,1,0,0,2026382000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,8407822
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0064/a1_r1_t03_seed2026382103.flac,PH2_ONLINE,online_run,held_out_0064,arm1,1,1,3,2026382103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,7782784
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0064/a6_r0_t02_seed2026382002.flac,PH2_ONLINE,online_run,held_out_0064,arm6,6,0,2,2026382002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,9446109
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0064/a6_r1_t03_seed2026382103.flac,PH2_ONLINE,online_run,held_out_0064,arm6,6,1,3,2026382103,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,7842473
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0065/a1_r0_t04_seed2026383004.flac,PH2_ONLINE,online_run,held_out_0065,arm1,1,0,4,2026383004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,7144809
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0065/a1_r1_t01_seed2026383101.flac,PH2_ONLINE,online_run,held_out_0065,arm1,1,1,1,2026383101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,5910212
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0065/a6_r0_t04_seed2026383004.flac,PH2_ONLINE,online_run,held_out_0065,arm6,6,0,4,2026383004,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,7144809
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0065/a6_r1_t01_seed2026383101.flac,PH2_ONLINE,online_run,held_out_0065,arm6,6,1,1,2026383101,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,5910212
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0066/a1_r0_t03_seed2026384003.flac,PH2_ONLINE,online_run,held_out_0066,arm1,1,0,3,2026384003,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8062276
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0066/a1_r1_t04_seed2026384104.flac,PH2_ONLINE,online_run,held_out_0066,arm1,1,1,4,2026384104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8788766
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0066/a6_r0_t03_seed2026384003.flac,PH2_ONLINE,online_run,held_out_0066,arm6,6,0,3,2026384003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8392724
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0066/a6_r1_t04_seed2026384104.flac,PH2_ONLINE,online_run,held_out_0066,arm6,6,1,4,2026384104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,9010887
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0067/a1_r0_t00_seed2026385000.flac,PH2_ONLINE,online_run,held_out_0067,arm1,1,0,0,2026385000,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,7080567
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0067/a1_r1_t02_seed2026385102.flac,PH2_ONLINE,online_run,held_out_0067,arm1,1,1,2,2026385102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,7726118
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0067/a6_r0_t03_seed2026385003.flac,PH2_ONLINE,online_run,held_out_0067,arm6,6,0,3,2026385003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,7525765
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0067/a6_r1_t00_seed2026385100.flac,PH2_ONLINE,online_run,held_out_0067,arm6,6,1,0,2026385100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w3.jsonl,6677778
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0068/a1_r0_t03_seed2026386003.flac,PH2_ONLINE,online_run,held_out_0068,arm1,1,0,3,2026386003,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,8661159
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0068/a1_r1_t02_seed2026386102.flac,PH2_ONLINE,online_run,held_out_0068,arm1,1,1,2,2026386102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,9027398
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0068/a6_r0_t03_seed2026386003.flac,PH2_ONLINE,online_run,held_out_0068,arm6,6,0,3,2026386003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,8772461
