source_path,corpus,source_family,prompt_id,condition,arm,rep,attempt,seed,requested_vocal,present,type_correct,ledger_path,size_bytes,sample_id,copied_path,copied_size_bytes,release_reason,sha256,category,baseline_bon256_prompt_success_rate
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0069/none_s142_2027300142.flac,ATLAS,bon256,held_out_0069,none,,,,2027300142,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,6562295,aprime_0407,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0407_a606b6af3c9b.flac,6562295,a_prime_500_judge_sample,74251e6780f9bf6ed6573f42e2b5159e284434da2b5c975b374e763950bf5acf,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s284_2027100284.flac,ATLAS,bon256,held_out_0045,none,,,,2027100284,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,8290882,aprime_0408,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0408_0642c27b4086.flac,8290882,a_prime_500_judge_sample,5faf4dc93f25c54cf7969f55eb3778bfe275878cb2b402a855c02294f86b5480,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/v3_vocal/held_out_0166/V3_s0_2028302000.flac,ATLAS,v3_vocal,held_out_0166,V3,,,,2028302000,1,1,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/v3_vocal_w0.jsonl,4983056,aprime_0409,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0409_8dc842a72c45.flac,4983056,a_prime_500_judge_sample,58ccbd954a202c1b0cf98d194579612e231ad69238a2dbb7e6453875794e049a,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0240/none_s444_2029000444.flac,ATLAS,bon256,held_out_0240,none,,,,2029000444,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,7142048,aprime_0410,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0410_f5d204269808.flac,7142048,a_prime_500_judge_sample,641ba96b130b94a8465ac0fc419dfd71f594625aff0fb290a334af62d88a97b7,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0124/a8_r1_t02_seed2026442102.flac,PH2_ONLINE,online_run,held_out_0124,arm8,8,1,2,2026442102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,6847152,aprime_0411,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0411_26f94c100b9d.flac,6847152,a_prime_500_judge_sample,abef6d135d17ca0839a2fcf163c4d4edfd178d9464652b49c08583a9c848a732,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0069/none_s145_2027300145.flac,ATLAS,bon256,held_out_0069,none,,,,2027300145,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,6471907,aprime_0412,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0412_79162b4f695f.flac,6471907,a_prime_500_judge_sample,466c9938eef8ecd1019c60971ecddd70de0b5c790ebcbe7667a7c7d81101b107,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0001/none_s238_2026200238.flac,ATLAS,bon256,held_out_0001,none,,,,2026200238,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,4016863,aprime_0413,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0413_c65fd3b52e24.flac,4016863,a_prime_500_judge_sample,54eb80f3e1225cca58c823e3df9e9eefa84ecaa8874b81e73d3bce526df3938f,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0200/a7_r0_t03_seed2026518003.flac,PH2_ONLINE,online_run,held_out_0200,arm7,7,0,3,2026518003,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,6466547,aprime_0414,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0414_650aa0218d08.flac,6466547,a_prime_500_judge_sample,53145c485e236f00caeeb8aaf043360e6ebb796a88ed84526da2feb534edf1b7,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0013/none_s183_2026900183.flac,ATLAS,bon256_general,held_out_0013,none,,,,2026900183,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w7.jsonl,7001205,aprime_0415,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0415_664a25fdece1.flac,7001205,a_prime_500_judge_sample,73693b53a269a8abbb441df477395c9eda24241c5bcdff3452fb1caecd7fca03,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0119/none_s432_2027900432.flac,ATLAS,bon256,held_out_0119,none,,,,2027900432,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,9363451,aprime_0416,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0416_564903dd6839.flac,9363451,a_prime_500_judge_sample,4c79e7b982b2c19173a107476dfe515a6923252879b6d7cdbaaecf4662a64aed,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0084/a2_r0_t07_seed2026402007.flac,PH2_ONLINE,online_run,held_out_0084,arm2,2,0,7,2026402007,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,6813295,aprime_0417,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0417_a130ddaae9c1.flac,6813295,a_prime_500_judge_sample,54e688377780b17a19438c78a2944abc5aa935aac58e501cfdb583672bd16368,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0044/a6_r0_t06_seed2026362006.flac,PH2_ONLINE,online_run,held_out_0044,arm6,6,0,6,2026362006,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,9740500,aprime_0418,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0418_15cd2d100ce6.flac,9740500,a_prime_500_judge_sample,471ca89e77a06ba1c9a2b0c829d2061f687c581f038a3fa48c82a682ad3ab982,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s394_2026400394.flac,ATLAS,bon256,held_out_0016,none,,,,2026400394,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w2.jsonl,9450202,aprime_0419,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0419_d8f67e7e5348.flac,9450202,a_prime_500_judge_sample,ca9f6930abd9155e350e1a3e826cdb6c8775e67f7f68b070cdb70dbf172cba0c,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0012/none_s146_2026800146.flac,ATLAS,bon256_general,held_out_0012,none,,,,2026800146,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w2.jsonl,2272939,aprime_0420,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0420_e9e6b908e84c.flac,2272939,a_prime_500_judge_sample,0773f1863a922090cd44d166509cb910b8cfcbc832f46cae6bce2df35c96e585,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0212/a3_r1_t04_seed2026530104.flac,PH2_ONLINE,online_run,held_out_0212,arm3,3,1,4,2026530104,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,8611362,aprime_0421,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0421_d3470581d55d.flac,8611362,a_prime_500_judge_sample,144a764c31217dcbfe23fd8320891be63cb2c0dab010a56c9b14c87160900cbf,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0119/none_s338_2027900338.flac,ATLAS,bon256,held_out_0119,none,,,,2027900338,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w2.jsonl,6563641,aprime_0422,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0422_baacadd6c587.flac,6563641,a_prime_500_judge_sample,54fbf6a2d4d8a0f6f9ddcc7b08a6d95cff41e4ae015a1226d2cec4bd580df128,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0204/none_s62_2028700062.flac,ATLAS,bon256,held_out_0204,none,,,,2028700062,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,3396214,aprime_0423,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0423_0b8e5df0bbd7.flac,3396214,a_prime_500_judge_sample,abe2fa225b8cc7bb77818044031b73b2684246633d45eb43fbccb27d47abfac7,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s385_2026400385.flac,ATLAS,bon256,held_out_0016,none,,,,2026400385,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w1.jsonl,9677538,aprime_0424,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0424_c672c2cb3f38.flac,9677538,a_prime_500_judge_sample,9986dbcd219ba0910121f51a4a14f568dfd36f1854dcc21c2f533176f0a11b58,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s295_2026400295.flac,ATLAS,bon256,held_out_0016,none,,,,2026400295,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w7.jsonl,8611477,aprime_0425,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0425_f9af5a942cc9.flac,8611477,a_prime_500_judge_sample,5d45391575afb3570b51b91855d1c789fabb5b94eed8914b448ed6909245f865,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s206_2027100206.flac,ATLAS,bon256,held_out_0045,none,,,,2027100206,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8016326,aprime_0426,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0426_caec78ee6e5d.flac,8016326,a_prime_500_judge_sample,3a002f3dc718868e25737cf994460ea0381da6d243c37b92675c28fcd675c2c8,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0199/none_s384_2028600384.flac,ATLAS,bon256,held_out_0199,none,,,,2028600384,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,4536825,aprime_0427,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0427_56d3f7502aea.flac,4536825,a_prime_500_judge_sample,41321f51f8659cb2a8c694ef2318e0945856191c7a18fbb35b69e7e3baffc08f,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0142/none_s371_2028100371.flac,ATLAS,bon256,held_out_0142,none,,,,2028100371,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w3.jsonl,8952927,aprime_0428,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0428_139a738b2661.flac,8952927,a_prime_500_judge_sample,c5301325da50fa1d1b62de33aacd50e79327f3d2c880163049353c9ecfbe7f6c,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0199/none_s452_2028600452.flac,ATLAS,bon256,held_out_0199,none,,,,2028600452,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,5310870,aprime_0429,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0429_c98db3f4685d.flac,5310870,a_prime_500_judge_sample,d824f8dfb7b490fddbfff2a9c339c29739f1a9418c41555539414e0aba1e3065,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0198/a7_r1_t06_seed2026516106.flac,PH2_ONLINE,online_run,held_out_0198,arm7,7,1,6,2026516106,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w6.jsonl,8487642,aprime_0430,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0430_25ba508bf751.flac,8487642,a_prime_500_judge_sample,a07c0eddd16242d5a32216d529864eeb7bf08dd056b82acc0bffd28776b699e7,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0021/none_s472_2026600472.flac,ATLAS,bon256,held_out_0021,none,,,,2026600472,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8118379,aprime_0431,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0431_6b356fedd241.flac,8118379,a_prime_500_judge_sample,2b280b69a9a06b27f7f3cf75147e3a06b70900c453ef68fde1721ffeeb563286,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0021/none_s54_2026600054.flac,ATLAS,bon256,held_out_0021,none,,,,2026600054,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,7905741,aprime_0432,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0432_ed84fbd636c4.flac,7905741,a_prime_500_judge_sample,6e5bfc6c4a96fa63f8b540ae23fe8ef9779e171c309231da66906a922dee159e,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0094/none_s360_2027600360.flac,ATLAS,bon256,held_out_0094,none,,,,2027600360,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,5415184,aprime_0433,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0433_ec8f197e1e7a.flac,5415184,a_prime_500_judge_sample,780f93b5079877ab8bb1bf127d9d160f2ef187d08afe6815a0b607a9a021ae30,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s264_2027100264.flac,ATLAS,bon256,held_out_0045,none,,,,2027100264,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,6086599,aprime_0434,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0434_90b47c90a3dc.flac,6086599,a_prime_500_judge_sample,fd80c21db7885de14d365d600957e6ddf1c6d1c098fcab1d0e6ac3ccd33be2c1,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/istrong_instr/held_out_0041/I_strong_s17_2026905017.flac,ATLAS,istrong_instr,held_out_0041,I_strong,,,,2026905017,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/istrong_instr_w1.jsonl,5526086,aprime_0435,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0435_a8682341ccdf.flac,5526086,a_prime_500_judge_sample,44b3ae4ed380c2ae10f402ba5380d7d2c06bb2a33f7c5d88c1fdc9081f0f1902,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0254/none_s48_2029300048.flac,ATLAS,bon256,held_out_0254,none,,,,2029300048,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,9306160,aprime_0436,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0436_53e113b8e851.flac,9306160,a_prime_500_judge_sample,0eae87a2a78cd3185d753d9825e7c01b0f9c0a8c9391d6a9cb969e674f846929,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0204/none_s25_2028700025.flac,ATLAS,bon256,held_out_0204,none,,,,2028700025,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,3322847,aprime_0437,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0437_5bcb1fccd751.flac,3322847,a_prime_500_judge_sample,88d5ed3e455542f78881de25651a12fd8efe583b4f1873de400e901de7924ebd,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0199/none_s499_2028600499.flac,ATLAS,bon256,held_out_0199,none,,,,2028600499,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w3.jsonl,5278280,aprime_0438,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0438_c6c4ee2ee565.flac,5278280,a_prime_500_judge_sample,d086005063f7c61ed2f7a8b5d7cffdd79ab25caa685bcee44b893e05bd6e5064,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0199/none_s229_2028600229.flac,ATLAS,bon256,held_out_0199,none,,,,2028600229,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,5043417,aprime_0439,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0439_fbe09cdcfba3.flac,5043417,a_prime_500_judge_sample,659aa5fc334920d8550fd5c83e272a1a3890c46b60bdfb24e3c4aca032c62748,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0017/none_s244_2026500244.flac,ATLAS,bon256,held_out_0017,none,,,,2026500244,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,7375910,aprime_0440,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0440_c285e2da51d9.flac,7375910,a_prime_500_judge_sample,0ec0acf77aca7657d29ac1825eebf57bfd9ee05dd922196a0d55a4539997ec67,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0001/none_s219_2026200219.flac,ATLAS,bon256,held_out_0001,none,,,,2026200219,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,4090614,aprime_0441,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0441_9ce091b09fb5.flac,4090614,a_prime_500_judge_sample,9087a4d1a4bf1e50b7e9f68ce1289e50592cd49adc48a5e90c3c019a2e7c5447,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0042/a7_r1_t02_seed2026360102.flac,PH2_ONLINE,online_run,held_out_0042,arm7,7,1,2,2026360102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w10.jsonl,15692263,aprime_0442,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0442_981b4427560d.flac,15692263,a_prime_500_judge_sample,6ad884c4d6ffb55d39e273e5ab9a5f6d26da51a2105f9d8bc360d78cda461b7d,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0000/none_s26_2027400026.flac,ATLAS,bon256_general,held_out_0000,none,,,,2027400026,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w2.jsonl,4702081,aprime_0443,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0443_96f1f61c25c1.flac,4702081,a_prime_500_judge_sample,7d9623fa1cab081db9d2e8a3a7ce449e9aa25f2c0707042b142bdd7e506d38b4,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s261_2026400261.flac,ATLAS,bon256,held_out_0016,none,,,,2026400261,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w5.jsonl,9435604,aprime_0444,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0444_3e4dc32dd357.flac,9435604,a_prime_500_judge_sample,11abd3c762098df6c83e81d8fdecdc1f0c6e1daa17944a83dbf5fba07aac0150,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0119/none_s41_2027900041.flac,ATLAS,bon256,held_out_0119,none,,,,2027900041,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8085778,aprime_0445,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0445_ac2ecc678bc8.flac,8085778,a_prime_500_judge_sample,7b4fc41922e14a040aba1166737288fcbc48e586e73d0677bd9a64adfab86dd1,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0080/a4_r1_t02_seed2026398102.flac,PH2_ONLINE,online_run,held_out_0080,arm4,4,1,2,2026398102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,7872832,aprime_0446,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0446_a9947a5b4c65.flac,7872832,a_prime_500_judge_sample,30170c79bf6481c4106cfddc2e7628054f4ca18aeab84eee700580733f515ef2,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0001/none_s136_2026200136.flac,ATLAS,bon256,held_out_0001,none,,,,2026200136,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,2828975,aprime_0447,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0447_f2bb8fc1d89d.flac,2828975,a_prime_500_judge_sample,7de45b2fdfc6d49ab39003ce452e7a165fb78b2509e617772384952be5c852ab,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0204/none_s259_2028700259.flac,ATLAS,bon256,held_out_0204,none,,,,2028700259,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w3.jsonl,4093167,aprime_0448,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0448_b8a317a3b50d.flac,4093167,a_prime_500_judge_sample,61d8055f9c1c036fb2b8958708bd471b2cdcc3e63a59d5a665c09cc217cdb79d,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0017/none_s256_2026500256.flac,ATLAS,bon256,held_out_0017,none,,,,2026500256,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,7152628,aprime_0449,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0449_f20c201e580d.flac,7152628,a_prime_500_judge_sample,59b5828ebf3b32f64740dca2a08890aae5aa5e48e0783519bc756de8759cdee8,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0017/none_s377_2026500377.flac,ATLAS,bon256,held_out_0017,none,,,,2026500377,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w1.jsonl,8531441,aprime_0450,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0450_a214a82abb1f.flac,8531441,a_prime_500_judge_sample,3717b6b24f7316f920f9756da7eaa33e88864f8d00b4c76efa76d3dde9d48e67,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0047/a8_r1_t00_seed2026365100.flac,PH2_ONLINE,online_run,held_out_0047,arm8,8,1,0,2026365100,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8624229,aprime_0451,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0451_268215024ce2.flac,8624229,a_prime_500_judge_sample,6a560012760b4b935d7fb0aefe3c1ceaeda301d8d8399de1c3725e31f5827b69,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0001/none_s37_2026200037.flac,ATLAS,bon256,held_out_0001,none,,,,2026200037,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,3870835,aprime_0452,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0452_aee3b4f4db77.flac,3870835,a_prime_500_judge_sample,113b6919d8e1bee993f72a5ab5f06f70074885b4e6217f4911c236ae0260753a,,
