schedule,compute_fraction,metric,stratum,n_prompt_evals,reward_fraction,mean_selected_reward,mean_full_bon8_reward,winner_match,top2_all_retention,top2_any_retention,top4_all_retention,top4_any_retention,false_negative_top1_prompt_rate,false_negative_top2_candidate_rate,mean_regret,median_regret
random_prune_keep4_keep2,0.5,aesthetic_cu,all,51200,0.9635624318846885,7.524250195412897,7.808783267624676,0.25263671875,0.0355859375,0.46775390625,0.0,0.78419921875,0.74736328125,0.748330078125,0.28453307221177965,0.17719554901123047
full_bon8,1.0,aesthetic_cu,vocal,316,1.0,7.756281066544449,7.756281066544449,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
bon4_first4,0.5,aesthetic_cu,vocal,316,0.9867719512150558,7.653680602206459,7.756281066544449,0.4588607594936709,0.17721518987341772,0.7879746835443038,0.012658227848101266,0.9810126582278481,0.5411392405063291,0.5174050632911392,0.10260046433798875,0.01193380355834961
bon4_random_subset,0.5,aesthetic_cu,vocal,31600,0.9870810190966408,7.656077819564675,7.756281066544449,0.5049367088607595,0.21515822784810126,0.7878481012658228,0.015158227848101266,0.9867088607594937,0.4950632911392405,0.49849683544303797,0.1002032469797738,0.0
raw_schedule_a_sigma0.9_top4_sigma0.7_top2,0.5,aesthetic_cu,vocal,316,0.9893789477788154,7.673901200294495,7.756281066544449,0.5791139240506329,0.18354430379746836,0.7848101265822784,0.0,0.9556962025316456,0.4208860759493671,0.5158227848101266,0.08237986624995365,0.0
raw_schedule_b_sigma0.8_top4_sigma0.7_top2,0.5833333333333334,aesthetic_cu,vocal,316,0.9927642028519461,7.700158190123642,7.756281066544449,0.620253164556962,0.2120253164556962,0.8386075949367089,0.0,0.9841772151898734,0.379746835443038,0.47468354430379744,0.056122876420805726,0.0
raw_schedule_c_sigma0.8_top6,0.85,aesthetic_cu,vocal,316,0.9991192333176899,7.749449592602404,7.756281066544449,0.9430379746835443,0.8575949367088608,1.0,0.5506329113924051,1.0,0.056962025316455694,0.07120253164556962,0.006831473942044415,0.0
raw_bottom_prune_sigma0.8_remove_bottom25,0.85,aesthetic_cu,vocal,316,0.9991192333176899,7.749449592602404,7.756281066544449,0.9430379746835443,0.8575949367088608,1.0,0.5506329113924051,1.0,0.056962025316455694,0.07120253164556962,0.006831473942044415,0.0
raw_bottom_prune_sigma0.7_remove_bottom25,0.8833333333333333,aesthetic_cu,vocal,316,0.9994396179283408,7.751934585692007,7.756281066544449,0.9620253164556962,0.8765822784810127,1.0,0.6835443037974683,1.0,0.0379746835443038,0.061708860759493674,0.004346480852440942,0.0
random_prune_keep4_keep2,0.5,aesthetic_cu,vocal,31600,0.9678212569911921,7.506693691400033,7.756281066544449,0.2474367088607595,0.03575949367088608,0.46382911392405063,0.0,0.7881962025316456,0.7525632911392405,0.7502056962025316,0.24958737514441526,0.15702486038208008
full_bon8,1.0,aesthetic_cu,instrumental,196,1.0,7.893429673447901,7.893429673447901,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
bon4_first4,0.5,aesthetic_cu,instrumental,196,0.9825936828797707,7.756034133385639,7.893429673447901,0.47959183673469385,0.18877551020408162,0.7704081632653061,0.025510204081632654,0.9897959183673469,0.5204081632653061,0.5204081632653061,0.1373955400622621,0.0212862491607666
bon4_random_subset,0.5,aesthetic_cu,instrumental,19600,0.9824543741069378,7.754934509384388,7.893429673447901,0.5003061224489795,0.2153061224489796,0.7889285714285714,0.015051020408163265,0.9870408163265306,0.4996938775510204,0.4978826530612245,0.13849516406351206,0.0
raw_schedule_a_sigma0.9_top4_sigma0.7_top2,0.5,aesthetic_cu,instrumental,196,0.9890528129761685,7.807018822553206,7.893429673447901,0.6326530612244898,0.23979591836734693,0.8316326530612245,0.0,0.9795918367346939,0.3673469387755102,0.4642857142857143,0.08641085089469443,0.0
raw_schedule_b_sigma0.8_top4_sigma0.7_top2,0.5833333333333334,aesthetic_cu,instrumental,196,0.9931003385385176,7.838967680931091,7.893429673447901,0.7040816326530612,0.32142857142857145,0.8724489795918368,0.0,0.9795918367346939,0.29591836734693877,0.4030612244897959,0.05446199251680958,0.0
raw_schedule_c_sigma0.8_top6,0.85,aesthetic_cu,instrumental,196,0.9996371446128066,7.890565499967458,7.893429673447901,0.9642857142857143,0.8775510204081632,1.0,0.5816326530612245,1.0,0.03571428571428571,0.061224489795918366,0.002864173480442592,0.0
raw_bottom_prune_sigma0.8_remove_bottom25,0.85,aesthetic_cu,instrumental,196,0.9996371446128066,7.890565499967458,7.893429673447901,0.9642857142857143,0.8775510204081632,1.0,0.5816326530612245,1.0,0.03571428571428571,0.061224489795918366,0.002864173480442592,0.0
raw_bottom_prune_sigma0.7_remove_bottom25,0.8833333333333333,aesthetic_cu,instrumental,196,0.9998140941532232,7.8919622387204855,7.893429673447901,0.9693877551020408,0.9285714285714286,1.0,0.75,1.0,0.030612244897959183,0.03571428571428571,0.0014674347274157467,0.0
random_prune_keep4_keep2,0.5,aesthetic_cu,instrumental,19600,0.957282990116202,7.556245960070163,7.893429673447901,0.24948979591836734,0.037653061224489796,0.4676020408163265,0.0,0.7844897959183673,0.7505102040816326,0.7473724489795919,0.3371837133777385,0.21820640563964844
full_bon8,1.0,aesthetic_cu,vocal_scorable,282,1.0,7.758449662661722,7.758449662661722,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
bon4_first4,0.5,aesthetic_cu,vocal_scorable,282,0.9865962056985179,7.654456999285001,7.758449662661722,0.46808510638297873,0.1702127659574468,0.7943262411347518,0.014184397163120567,0.9822695035460993,0.5319148936170213,0.5177304964539007,0.10399266337672024,0.012331247329711914
