family,param,compute_fraction,sel_common_robust_lcb,sel_aesthetic_pq,sel_aesthetic_cu,sel_semantic_fit,sel_section_coherence,sel_lyric_intelligibility_vocal_scorable,winner_match,false_restart_rate,top2_retention,top4_retention,regret_common_robust_lcb,regret_semantic_fit,regret_lyric_intelligibility_vocal_scorable
aesthetic_restart,"(0.75, 0.8)",0.55,2.308785292269527,7.788997692987323,7.6753857443109155,0.32962776507338276,0.9564303709194064,0.32647036219929704,0.501953125,0.498046875,0.73046875,0.912109375,0.04884761410631153,0.12894581311411457,0.28595647891883813
aesthetic_restart,"(0.5, 0.9)",0.6166666666666667,2.3215032606055823,7.751160125248134,7.653656291775405,0.33942754039708234,0.9561863515991718,0.38323186056200315,0.546875,0.453125,0.806640625,0.984375,0.03612964577025622,0.119146037790415,0.2291949805561321
aesthetic_restart,"(0.625, 0.8)",0.625,2.331885250278148,7.812084120698273,7.706942140124738,0.3356388513698221,0.9570712357526645,0.37035100962646866,0.65625,0.34375,0.857421875,0.98046875,0.02574765609769064,0.12293472681767526,0.24207583149166667
aesthetic_restart,"(0.75, 0.7)",0.65,2.3250311846731675,7.809008474461734,7.701395912095904,0.3365649039988057,0.957467092317529,0.33837527414047547,0.560546875,0.439453125,0.796875,0.94921875,0.032601721702671234,0.12200867418869166,0.27405156697765976
aesthetic_restart,"(0.5, 0.8)",0.7,2.343806350382338,7.804298918694258,7.708407409489155,0.34205260253520464,0.9574080038582906,0.3900604047467392,0.76953125,0.23046875,0.9453125,0.99609375,0.013826555993501074,0.11652097565229269,0.22236643637139608
aesthetic_restart,"(0.625, 0.7)",0.7083333333333334,2.3411131155947515,7.818587527610362,7.712941103614867,0.34258163897038685,0.9574325978755951,0.3778504093355383,0.71875,0.28125,0.900390625,0.9921875,0.01651979078108698,0.11599193921711048,0.23457643178259696
aesthetic_restart,"(0.375, 0.9)",0.7125,2.3359994449344743,7.767292563803494,7.67745928093791,0.34302526955980284,0.9563053597230464,0.4012926260978078,0.68359375,0.31640625,0.904296875,1.0,0.021633461441364518,0.1155483086276945,0.21113421502032742
aesthetic_restart,"(0.5, 0.7)",0.7666666666666667,2.349328437780682,7.806952872313559,7.713033896870911,0.3444073186460628,0.9577243136009201,0.3980133824980668,0.830078125,0.169921875,0.955078125,1.0,0.008304468595157264,0.11416625954143456,0.21441345862006841
aesthetic_restart,"(0.375, 0.8)",0.775,2.350001173523932,7.806981421075761,7.7142393765971065,0.3403287216260651,0.9573972602374852,0.4004453757651393,0.84765625,0.15234375,0.978515625,1.0,0.0076317328519068224,0.11824485656143224,0.21198146535299595
aesthetic_restart,"(0.25, 0.9)",0.8083333333333333,2.344652767168075,7.777233907952905,7.68796104285866,0.3419576794531167,0.9571294373599812,0.41025273304775406,0.78125,0.21875,0.962890625,1.0,0.012980139207763738,0.11661589873438061,0.2021741080703812
aesthetic_restart,"(0.375, 0.7)",0.825,2.3535273746690266,7.802629178389907,7.711664268746972,0.34325636836547346,0.957948099821806,0.4072922276080639,0.904296875,0.095703125,0.9921875,1.0,0.004105531706812365,0.11531720982202387,0.2051346135100714
aesthetic_restart,"(0.25, 0.8)",0.85,2.3533244281798504,7.802706527523696,7.711205357685685,0.34312357243288716,0.9576528469333425,0.4131479601405526,0.904296875,0.095703125,0.9921875,1.0,0.004308478195988469,0.11545000575461017,0.1992788809775826
