bundle_rating_id,scorer_rating_id,bundle_name,position,shuffle_seed,nonce_sha256,media_sha256
r_7530be875c4981b85069,aprime_0206_3e7faf12cf26,t2_aprime_core,50,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,88b59a1c685c25bbdef694d36fd67f1af28ecec26ec49b746b39a9117277eb54
r_571684cd2b01b505bbf8,aprime_0087_9db027afddca,t2_aprime_core,51,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,b402aa89939e2fee45474939b512d2b92b147319ed60ea9ab1916c81c213008d
r_281d1a2d7c1d5ef78436,aprime_0071_a6902228de1a,t2_aprime_core,52,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,55915924ce1b2850e33634bf7d46f2ab9fff03ec9eded9c82b0d89e8ac89d2c8
r_87170d1334b8dd6c0bfa,aprime_0452_2a25e418359d,t2_aprime_core,53,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,3db21cc0632b7777b43b9d4a34791e0cde22279ad2d9feb92a8d702c89e200f6
r_2a461e6b39be1de02ef6,aprime_0677_433b5bab9af2,t2_aprime_core,54,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,799299cbc2c40704535ba5bc7d550a1336dfdc5833d08beb063e44369e1efeb0
r_37cd5df26a9c2d50a23f,aprime_0220_26f2409390d0,t2_aprime_core,55,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,694a081df9cf60d41b0a32a600c133210475a48cd6570fec02075885a8e6e48b
r_276e885b6fa17376fe97,aprime_0293_02e92a28b5e8,t2_aprime_core,56,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,e7a0b6615e31c7ecddfbd4f0b5bd9ef028438d9d3b72b3c5d6843e2119877ce6
r_480d775aac4554d82c8e,aprime_0528_0dbe28d0086c,t2_aprime_core,57,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,24e13afd71e9f24f756fdec34e7cad3582202a39170a6dcb77c8f6d31bbdc34d
r_b18c3cda5f487a24befd,aprime_0099_659447258733,t2_aprime_core,58,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,7468ba7524847c25ee93155f57abdeb8413fdbae58b81561763927958d4e0b2f
r_712d2c543e4e9df59c60,aprime_0441_ba8caca5699d,t2_aprime_core,59,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,7a82d5d9e71899edaa556fcedd225ca872c4d65303be60000a561893d499a847
r_ad7545fc1d80866511ab,aprime_0250_e8b755a84a0d,t2_aprime_core,60,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,80a1ea27aff2eb909290b5de142b998af240d7c79d40142b64308cef6a79dcba
r_9bad4a931a43790bcbb3,aprime_0129_d232b51597ad,t2_aprime_core,61,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,80964c659984119225490096bebfc7557b2bc4e5b1a29b38b92db923292ed64d
r_88b602bf72d2a8605bb0,aprime_0593_4efe81c7d888,t2_aprime_core,62,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,498440a854fc367c9c4aa460f0e4fc017b7c5d9d93e1edd217f82b9cb3d1492f
r_06585939d0046455c517,aprime_0347_c1e3b56da474,t2_aprime_core,63,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,9e380f48f17033873f0a415641ce238c0d8618e2d7a41870c6b8953da358eef4
r_7ec9512794c82202fc8d,aprime_0560_b05493151a2a,t2_aprime_core,64,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,b7a21651d1c559b99974eaeefc3b07158c6a4163836eaf8f1e6d938c90dd002f
r_386bc347202d76096fec,aprime_0614_0639947cd40b,t2_aprime_core,65,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,46f7966430cad85c0b36d5e9a7787d854d9a0a3258a3cd9e73e1d5bdbe333cd7
r_13b07986474ff2a3a1ff,aprime_0156_48ce3ea0918f,t2_aprime_core,66,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,901e72674e3ec947759d876d5169a4c31b548fb99cac4f75892b6874740464e2
r_6811c9cee2918b7fb8f3,aprime_0009_29c5a77f0573,t2_aprime_core,67,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,9216cac18d8101eb51ac1ba06a2dc9cee44bb0fbdc2b70f814d26b5fa416daf1
r_a937e409639bc979ceed,aprime_0493_09ec62604c41,t2_aprime_core,68,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,264f00856d5f2fe0b81c39ff3366e98b0355f1397c2866069c33f14f0190c152
r_929e20bc49dde91125a1,aprime_0371_7d422f0f0050,t2_aprime_core,69,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,5027e9e580ab8d232bc4bef7c6af65e8a9741c7005d5357d311d386a0e6e3033
r_500ec1d75fac45ef63f0,aprime_0683_4ccc666fc57d,t2_aprime_core,70,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,a2e10bbf4a527a5b951324e2a441cdb159fb2b69c9e468f45a113bd507b82297
r_b7233a72c24975854003,aprime_0437_f520ccdf1cae,t2_aprime_core,71,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,0c83890a55f7b6af78e225aab5f9cd2f438fc506986cbc49f5a95fbb3b435f28
r_153d63daca51707ee343,aprime_0035_dd7fe5ad978b,t2_aprime_core,72,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,a4e4a1bd934cf353f649c501198ccd2e5d1e5a338105f93c77da2e42b98b9882
r_e42850b51b76da5f6902,aprime_0570_e6aa58736a3d,t2_aprime_core,73,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,f1f8348fb38f1fb9203234b9a6d3f9febece49f8030057aee2a4f7f3823028bb
r_a21f545cc15d6e78be1c,aprime_0045_5a7b34ed6e73,t2_aprime_core,74,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,17e8a988541c1e161cc1911b7a3ed44534d933036b3a7a9ae80ba75d057a3944
r_3349e930442993076902,aprime_0356_e96e6b9403ea,t2_aprime_core,75,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,7cd363280ad5612aabcbadb36200af5ac807fe4f1852e7cfd1bedb0aca2c1aca
r_caa0b43c3115f2286a92,aprime_0620_236a995d6151,t2_aprime_core,76,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,8e95c46965e502839916b34635133f623644df516f6772e7d09fd20976200ccb
r_53c0ecd64235b5682ca2,aprime_0117_d5f69168ea1c,t2_aprime_core,77,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,c8c6274d1d940af6c74a68881b943580bb71f618800ed3c2782009142186da54
r_3e6bbe341533bb45a882,aprime_0651_ca2b2105628f,t2_aprime_core,78,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,838662904c5bbf5544fd450ef86d26cf0ccdcb4aa0f72c22115d8b3804b12210
r_659b09b531f314392012,aprime_0357_e095ef7dbc7b,t2_aprime_core,79,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,6ff1e0bfb875983ed5a3e06b9bb8bcb5d3b9112955d594d6d988f1519f26f8d7
r_353699d8842f00126226,aprime_0321_f0230ca0f72e,t2_aprime_core,80,20260711,b222a93d8bf8473e6d0a7a9f398e848c6c8b162adcc903240667c168b1763f6f,1854db00fe67390a76a58f3b62658b972b26c399a07e0fd6061f8120b468a5e9
