prompt_id,stratum,design_weight,checkpoint_step,fold,tier,direction,source_root,target_root,selected_action,selected_predicted_value,all_action_values,target_program_cqs,target_program_nfe
dev_0011,vocal_request,15.0,18,0,promptstate,root_b_to_a,1,0,RESTART_BASE,0.7956681258347316,"{""CONTINUE"": 0.7545906029472532, ""FORK_LATENT"": 0.7545906029472532, ""RESTART_BASE"": 0.7956681258347316, ""SWITCH_CONDITION"": 0.6764861307934792}",0,90
dev_0030,low_risk_instrumental,2.3333333333333335,6,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.8232410082429465,"{""CONTINUE"": 0.5887339548535017, ""FORK_LATENT"": 0.5887339548535018, ""RESTART_BASE"": 0.7431363903106152, ""RESTART_CONDITIONED"": 0.8232410082429465, ""SWITCH_CONDITION"": 0.7463589115229124}",0,90
dev_0030,low_risk_instrumental,2.3333333333333335,12,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.7955462210118655,"{""CONTINUE"": 0.5669594748471208, ""FORK_LATENT"": 0.566959474847121, ""RESTART_BASE"": 0.6962864377113122, ""RESTART_CONDITIONED"": 0.7955462210118655, ""SWITCH_CONDITION"": 0.6621528075435199}",0,90
dev_0030,low_risk_instrumental,2.3333333333333335,18,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.8135453070393259,"{""CONTINUE"": 0.6336382660002713, ""FORK_LATENT"": 0.6336382660002713, ""RESTART_BASE"": 0.6221198907263377, ""RESTART_CONDITIONED"": 0.8135453070393259, ""SWITCH_CONDITION"": 0.5928098380456789}",1,90
dev_0070,low_risk_instrumental,2.3333333333333335,6,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.7959879505312896,"{""CONTINUE"": 0.484989708345951, ""FORK_LATENT"": 0.4849897083459511, ""RESTART_BASE"": 0.7807884584819197, ""RESTART_CONDITIONED"": 0.7959879505312896, ""SWITCH_CONDITION"": 0.736663166870249}",0,90
dev_0070,low_risk_instrumental,2.3333333333333335,12,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.7931330564103445,"{""CONTINUE"": 0.4907161635794302, ""FORK_LATENT"": 0.4907161635794302, ""RESTART_BASE"": 0.7368148733743134, ""RESTART_CONDITIONED"": 0.7931330564103445, ""SWITCH_CONDITION"": 0.6531444716871537}",1,90
dev_0070,low_risk_instrumental,2.3333333333333335,18,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.8249534322584889,"{""CONTINUE"": 0.5769211186274051, ""FORK_LATENT"": 0.5769211186274052, ""RESTART_BASE"": 0.6747583943362834, ""RESTART_CONDITIONED"": 0.8249534322584889, ""SWITCH_CONDITION"": 0.5873994390270924}",1,90
dev_0074,high_risk_instrumental,4.0,6,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.6374487588880969,"{""CONTINUE"": 0.10512978317014844, ""FORK_LATENT"": 0.10512978317014848, ""RESTART_BASE"": 0.23117530548705806, ""RESTART_CONDITIONED"": 0.6374487588880969, ""SWITCH_CONDITION"": 0.43714336848044255}",0,90
dev_0074,high_risk_instrumental,4.0,12,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.6434487632126037,"{""CONTINUE"": 0.11059834756931854, ""FORK_LATENT"": 0.11059834756931859, ""RESTART_BASE"": 0.19138693448634114, ""RESTART_CONDITIONED"": 0.6434487632126037, ""SWITCH_CONDITION"": 0.34426661007452763}",0,90
dev_0074,high_risk_instrumental,4.0,18,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.6670224989022285,"{""CONTINUE"": 0.12542550213388473, ""FORK_LATENT"": 0.12542550213388481, ""RESTART_BASE"": 0.1470139544215838, ""RESTART_CONDITIONED"": 0.6670224989022285, ""SWITCH_CONDITION"": 0.2611840433477372}",0,90
dev_0080,medium_risk_instrumental,2.4,6,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.809033781983302,"{""CONTINUE"": 0.37178071104495386, ""FORK_LATENT"": 0.37178071104495397, ""RESTART_BASE"": 0.750382475582057, ""RESTART_CONDITIONED"": 0.809033781983302, ""SWITCH_CONDITION"": 0.6486962739526327}",1,90
dev_0080,medium_risk_instrumental,2.4,12,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.829778349269092,"{""CONTINUE"": 0.3431224090004847, ""FORK_LATENT"": 0.3431224090004848, ""RESTART_BASE"": 0.7099652777867069, ""RESTART_CONDITIONED"": 0.829778349269092, ""SWITCH_CONDITION"": 0.5091028668507132}",1,90
dev_0080,medium_risk_instrumental,2.4,18,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.8660433896551997,"{""CONTINUE"": 0.3187857748357744, ""FORK_LATENT"": 0.31878577483577436, ""RESTART_BASE"": 0.6713224494353055, ""RESTART_CONDITIONED"": 0.8660433896551997, ""SWITCH_CONDITION"": 0.35507544319589646}",1,90
dev_0217,vocal_request,13.0,6,0,promptstate,root_b_to_a,1,0,RESTART_BASE,0.9221358343299848,"{""CONTINUE"": 0.7648683301476492, ""FORK_LATENT"": 0.7648683301476492, ""RESTART_BASE"": 0.9221358343299848}",1,90
dev_0217,vocal_request,13.0,12,0,promptstate,root_b_to_a,1,0,RESTART_BASE,0.9031916400602238,"{""CONTINUE"": 0.7494351355378087, ""FORK_LATENT"": 0.7494351355378087, ""RESTART_BASE"": 0.9031916400602238, ""SWITCH_CONDITION"": 0.7760221840797744}",1,90
dev_0217,vocal_request,13.0,18,0,promptstate,root_b_to_a,1,0,RESTART_BASE,0.8738455628728383,"{""CONTINUE"": 0.7636727760393535, ""FORK_LATENT"": 0.7636727760393535, ""RESTART_BASE"": 0.8738455628728383, ""SWITCH_CONDITION"": 0.6986225164680245}",1,90
dev_0254,high_risk_instrumental,2.3333333333333335,6,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.6280986672973946,"{""CONTINUE"": 0.07349212135960842, ""FORK_LATENT"": 0.07349212135960845, ""RESTART_BASE"": 0.22755318206522487, ""RESTART_CONDITIONED"": 0.6280986672973946, ""SWITCH_CONDITION"": 0.38433263203145884}",0,90
dev_0254,high_risk_instrumental,2.3333333333333335,12,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.6861841027631653,"{""CONTINUE"": 0.08158809526153445, ""FORK_LATENT"": 0.08158809526153449, ""RESTART_BASE"": 0.18876257665014148, ""RESTART_CONDITIONED"": 0.6861841027631653, ""SWITCH_CONDITION"": 0.28335394610735504}",1,90
dev_0254,high_risk_instrumental,2.3333333333333335,18,0,promptstate,root_b_to_a,1,0,RESTART_CONDITIONED,0.7576051642685427,"{""CONTINUE"": 0.09191282417524839, ""FORK_LATENT"": 0.09191282417524843, ""RESTART_BASE"": 0.15211904278751312, ""RESTART_CONDITIONED"": 0.7576051642685427, ""SWITCH_CONDITION"": 0.19460322734823582}",1,90
dev_0023,vocal_request,16.0,6,1,promptonly,root_a_to_b,0,1,RESTART_BASE,0.8089974850148869,"{""CONTINUE"": 0.7584168688848874, ""FORK_LATENT"": 0.766737257599774, ""RESTART_BASE"": 0.8089974850148869}",1,90
dev_0023,vocal_request,16.0,12,1,promptonly,root_a_to_b,0,1,RESTART_BASE,0.8089974850148869,"{""CONTINUE"": 0.7584168688848872, ""FORK_LATENT"": 0.7667372575997741, ""RESTART_BASE"": 0.8089974850148869, ""SWITCH_CONDITION"": 0.781834082834223}",1,90
dev_0023,vocal_request,16.0,18,1,promptonly,root_a_to_b,0,1,RESTART_BASE,0.8089974850148869,"{""CONTINUE"": 0.7584168688848872, ""FORK_LATENT"": 0.7667372575997741, ""RESTART_BASE"": 0.8089974850148869, ""SWITCH_CONDITION"": 0.781834082834223}",1,90
dev_0028,low_risk_instrumental,1.0,6,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.7800538897432796,"{""CONTINUE"": 0.62309216021687, ""FORK_LATENT"": 0.6327287564086603, ""RESTART_BASE"": 0.7127958192920004, ""RESTART_CONDITIONED"": 0.7800538897432796, ""SWITCH_CONDITION"": 0.7147868775701051}",1,90
dev_0028,low_risk_instrumental,1.0,12,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.7800538897432796,"{""CONTINUE"": 0.62309216021687, ""FORK_LATENT"": 0.6327287564086603, ""RESTART_BASE"": 0.7127958192920004, ""RESTART_CONDITIONED"": 0.7800538897432796, ""SWITCH_CONDITION"": 0.7147868775701051}",1,90
dev_0028,low_risk_instrumental,1.0,18,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.7800538897432796,"{""CONTINUE"": 0.62309216021687, ""FORK_LATENT"": 0.6327287564086603, ""RESTART_BASE"": 0.7127958192920004, ""RESTART_CONDITIONED"": 0.7800538897432796, ""SWITCH_CONDITION"": 0.7147868775701051}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,6,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.44063963235083575,"{""CONTINUE"": 0.11024220356406876, ""FORK_LATENT"": 0.11289349894959116, ""RESTART_BASE"": 0.19063831090403566, ""RESTART_CONDITIONED"": 0.44063963235083575, ""SWITCH_CONDITION"": 0.315829629120468}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,12,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.44063963235083575,"{""CONTINUE"": 0.11024220356406876, ""FORK_LATENT"": 0.11289349894959116, ""RESTART_BASE"": 0.19063831090403566, ""RESTART_CONDITIONED"": 0.44063963235083575, ""SWITCH_CONDITION"": 0.315829629120468}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,18,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.44063963235083575,"{""CONTINUE"": 0.11024220356406876, ""FORK_LATENT"": 0.11289349894959116, ""RESTART_BASE"": 0.19063831090403566, ""RESTART_CONDITIONED"": 0.44063963235083575, ""SWITCH_CONDITION"": 0.315829629120468}",1,90
dev_0137,medium_risk_instrumental,2.4,6,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.5856241403177569,"{""CONTINUE"": 0.25111381336218014, ""FORK_LATENT"": 0.25800412471228285, ""RESTART_BASE"": 0.3762649518819555, ""RESTART_CONDITIONED"": 0.5856241403177569, ""SWITCH_CONDITION"": 0.4849752140992073}",1,90
dev_0137,medium_risk_instrumental,2.4,12,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.5856241403177569,"{""CONTINUE"": 0.25111381336218014, ""FORK_LATENT"": 0.25800412471228285, ""RESTART_BASE"": 0.3762649518819555, ""RESTART_CONDITIONED"": 0.5856241403177569, ""SWITCH_CONDITION"": 0.4849752140992073}",1,90
dev_0137,medium_risk_instrumental,2.4,18,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.5856241403177569,"{""CONTINUE"": 0.25111381336218014, ""FORK_LATENT"": 0.25800412471228285, ""RESTART_BASE"": 0.3762649518819555, ""RESTART_CONDITIONED"": 0.5856241403177569, ""SWITCH_CONDITION"": 0.4849752140992073}",1,90
dev_0147,medium_risk_instrumental,2.4,6,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.7628709332471222,"{""CONTINUE"": 0.4438202320694031, ""FORK_LATENT"": 0.45590865558312454, ""RESTART_BASE"": 0.5612138756332491, ""RESTART_CONDITIONED"": 0.7628709332471222, ""SWITCH_CONDITION"": 0.6214050683258164}",1,90
dev_0147,medium_risk_instrumental,2.4,12,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.7628709332471222,"{""CONTINUE"": 0.4438202320694031, ""FORK_LATENT"": 0.45590865558312454, ""RESTART_BASE"": 0.5612138756332491, ""RESTART_CONDITIONED"": 0.7628709332471222, ""SWITCH_CONDITION"": 0.6214050683258164}",1,90
dev_0147,medium_risk_instrumental,2.4,18,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.7628709332471222,"{""CONTINUE"": 0.4438202320694031, ""FORK_LATENT"": 0.45590865558312454, ""RESTART_BASE"": 0.5612138756332491, ""RESTART_CONDITIONED"": 0.7628709332471222, ""SWITCH_CONDITION"": 0.6214050683258164}",1,90
dev_0181,vocal_request,13.5,6,1,promptonly,root_a_to_b,0,1,RESTART_BASE,0.7620337699985382,"{""CONTINUE"": 0.6975759734188083, ""FORK_LATENT"": 0.6997299610163259, ""RESTART_BASE"": 0.7620337699985382}",1,90
dev_0181,vocal_request,13.5,12,1,promptonly,root_a_to_b,0,1,RESTART_BASE,0.7620337699985382,"{""CONTINUE"": 0.6975759734188082, ""FORK_LATENT"": 0.6997299610163259, ""RESTART_BASE"": 0.7620337699985382, ""SWITCH_CONDITION"": 0.7330457168752651}",1,90
dev_0181,vocal_request,13.5,18,1,promptonly,root_a_to_b,0,1,RESTART_BASE,0.7620337699985382,"{""CONTINUE"": 0.6975759734188082, ""FORK_LATENT"": 0.6997299610163259, ""RESTART_BASE"": 0.7620337699985382, ""SWITCH_CONDITION"": 0.7330457168752651}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,6,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.452589725303234,"{""CONTINUE"": 0.09999919957652988, ""FORK_LATENT"": 0.10300159213798536, ""RESTART_BASE"": 0.18338681899127574, ""RESTART_CONDITIONED"": 0.452589725303234, ""SWITCH_CONDITION"": 0.3258110471383767}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,12,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.452589725303234,"{""CONTINUE"": 0.09999919957652988, ""FORK_LATENT"": 0.10300159213798536, ""RESTART_BASE"": 0.18338681899127574, ""RESTART_CONDITIONED"": 0.452589725303234, ""SWITCH_CONDITION"": 0.3258110471383767}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,18,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.452589725303234,"{""CONTINUE"": 0.09999919957652988, ""FORK_LATENT"": 0.10300159213798536, ""RESTART_BASE"": 0.18338681899127574, ""RESTART_CONDITIONED"": 0.452589725303234, ""SWITCH_CONDITION"": 0.3258110471383767}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,6,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.8501235767154232,"{""CONTINUE"": 0.7144189068856455, ""FORK_LATENT"": 0.7195131123324615, ""RESTART_BASE"": 0.7740871314770279, ""RESTART_CONDITIONED"": 0.8501235767154232, ""SWITCH_CONDITION"": 0.7839671672826928}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,12,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.8501235767154232,"{""CONTINUE"": 0.7144189068856455, ""FORK_LATENT"": 0.7195131123324615, ""RESTART_BASE"": 0.7740871314770279, ""RESTART_CONDITIONED"": 0.8501235767154232, ""SWITCH_CONDITION"": 0.7839671672826928}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,18,1,promptonly,root_a_to_b,0,1,RESTART_CONDITIONED,0.8501235767154232,"{""CONTINUE"": 0.7144189068856455, ""FORK_LATENT"": 0.7195131123324615, ""RESTART_BASE"": 0.7740871314770279, ""RESTART_CONDITIONED"": 0.8501235767154232, ""SWITCH_CONDITION"": 0.7839671672826928}",1,90
dev_0023,vocal_request,16.0,6,1,promptstate,root_a_to_b,0,1,RESTART_BASE,0.9284572519034416,"{""CONTINUE"": 0.9021196726628268, ""FORK_LATENT"": 0.9032220329558867, ""RESTART_BASE"": 0.9284572519034416}",1,90
dev_0023,vocal_request,16.0,12,1,promptstate,root_a_to_b,0,1,RESTART_BASE,0.9399066906890722,"{""CONTINUE"": 0.9036468196595459, ""FORK_LATENT"": 0.9045530385755491, ""RESTART_BASE"": 0.9399066906890722, ""SWITCH_CONDITION"": 0.8901097562886569}",1,90
dev_0023,vocal_request,16.0,18,1,promptstate,root_a_to_b,0,1,RESTART_BASE,0.9507844825509414,"{""CONTINUE"": 0.9059680167207996, ""FORK_LATENT"": 0.9097033624390659, ""RESTART_BASE"": 0.9507844825509414, ""SWITCH_CONDITION"": 0.8602066665671738}",1,90
dev_0028,low_risk_instrumental,1.0,6,1,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.8108558480715424,"{""CONTINUE"": 0.7059208976736209, ""FORK_LATENT"": 0.7037293976067089, ""RESTART_BASE"": 0.7830397666751874, ""RESTART_CONDITIONED"": 0.7360529550243493, ""SWITCH_CONDITION"": 0.8108558480715424}",1,84
dev_0028,low_risk_instrumental,1.0,12,1,promptstate,root_a_to_b,0,1,RESTART_BASE,0.7967764269641355,"{""CONTINUE"": 0.7025603519205815, ""FORK_LATENT"": 0.7050921533118488, ""RESTART_BASE"": 0.7967764269641355, ""RESTART_CONDITIONED"": 0.7726264718465544, ""SWITCH_CONDITION"": 0.7679204668442573}",1,90
dev_0028,low_risk_instrumental,1.0,18,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.821810995991449,"{""CONTINUE"": 0.7021238409358943, ""FORK_LATENT"": 0.7168988233161387, ""RESTART_BASE"": 0.8059571799001816, ""RESTART_CONDITIONED"": 0.821810995991449, ""SWITCH_CONDITION"": 0.7361398206147929}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,6,1,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.4960950448784922,"{""CONTINUE"": 0.19779053251393258, ""FORK_LATENT"": 0.19218648629685517, ""RESTART_BASE"": 0.33374249837481607, ""RESTART_CONDITIONED"": 0.4175908925996445, ""SWITCH_CONDITION"": 0.4960950448784922}",1,84
dev_0054,high_risk_instrumental,2.3333333333333335,12,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.4646853992962151,"{""CONTINUE"": 0.20397815470243427, ""FORK_LATENT"": 0.20065266185391128, ""RESTART_BASE"": 0.36687675476067183, ""RESTART_CONDITIONED"": 0.4646853992962151, ""SWITCH_CONDITION"": 0.4373931935090119}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,18,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.5954662160216944,"{""CONTINUE"": 0.1866065535357027, ""FORK_LATENT"": 0.1995296411046415, ""RESTART_BASE"": 0.3202857206257615, ""RESTART_CONDITIONED"": 0.5954662160216944, ""SWITCH_CONDITION"": 0.42247995850472214}",1,90
dev_0137,medium_risk_instrumental,2.4,6,1,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.6288780327078656,"{""CONTINUE"": 0.33988376314233115, ""FORK_LATENT"": 0.33608118335442294, ""RESTART_BASE"": 0.494507034470858, ""RESTART_CONDITIONED"": 0.5442245785950753, ""SWITCH_CONDITION"": 0.6288780327078656}",1,84
dev_0137,medium_risk_instrumental,2.4,12,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.5853621079282115,"{""CONTINUE"": 0.3383893667923887, ""FORK_LATENT"": 0.3344266822693627, ""RESTART_BASE"": 0.519332950964025, ""RESTART_CONDITIONED"": 0.5853621079282115, ""SWITCH_CONDITION"": 0.5578626268973669}",1,90
dev_0137,medium_risk_instrumental,2.4,18,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.674122644018076,"{""CONTINUE"": 0.3345823134387022, ""FORK_LATENT"": 0.3400862404195915, ""RESTART_BASE"": 0.5114916490924313, ""RESTART_CONDITIONED"": 0.674122644018076, ""SWITCH_CONDITION"": 0.5200733305106012}",1,90
dev_0147,medium_risk_instrumental,2.4,6,1,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.7592407138933971,"{""CONTINUE"": 0.5854188221409182, ""FORK_LATENT"": 0.5861696438136974, ""RESTART_BASE"": 0.7020591603042798, ""RESTART_CONDITIONED"": 0.7145217389338637, ""SWITCH_CONDITION"": 0.7592407138933971}",1,84
dev_0147,medium_risk_instrumental,2.4,12,1,promptstate,root_a_to_b,0,1,RESTART_BASE,0.7428109895643817,"{""CONTINUE"": 0.582822420563367, ""FORK_LATENT"": 0.5817870251912252, ""RESTART_BASE"": 0.7428109895643817, ""RESTART_CONDITIONED"": 0.7187740178664919, ""SWITCH_CONDITION"": 0.6803258637137966}",1,90
dev_0147,medium_risk_instrumental,2.4,18,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.784060471770743,"{""CONTINUE"": 0.6065937876476137, ""FORK_LATENT"": 0.609456683671707, ""RESTART_BASE"": 0.7615548972058586, ""RESTART_CONDITIONED"": 0.784060471770743, ""SWITCH_CONDITION"": 0.6549543543352759}",1,90
dev_0181,vocal_request,13.5,6,1,promptstate,root_a_to_b,0,1,RESTART_BASE,0.4720294405580141,"{""CONTINUE"": 0.42824814692159596, ""FORK_LATENT"": 0.470151240844475, ""RESTART_BASE"": 0.4720294405580141}",1,90
dev_0181,vocal_request,13.5,12,1,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.642103277363098,"{""CONTINUE"": 0.39810574316233965, ""FORK_LATENT"": 0.4543829226481327, ""RESTART_BASE"": 0.49125977152406836, ""SWITCH_CONDITION"": 0.642103277363098}",1,83
dev_0181,vocal_request,13.5,18,1,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.653018184576591,"{""CONTINUE"": 0.3693227118676564, ""FORK_LATENT"": 0.4781758667284536, ""RESTART_BASE"": 0.4743784081599847, ""SWITCH_CONDITION"": 0.653018184576591}",1,65
dev_0221,high_risk_instrumental,2.3333333333333335,6,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.36858600686330106,"{""CONTINUE"": 0.08374671305159083, ""FORK_LATENT"": 0.08233427842568002, ""RESTART_BASE"": 0.1778794059151053, ""RESTART_CONDITIONED"": 0.36858600686330106, ""SWITCH_CONDITION"": 0.33941689591875607}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,12,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.4030628770113964,"{""CONTINUE"": 0.08683182299451425, ""FORK_LATENT"": 0.08470932019976822, ""RESTART_BASE"": 0.20319515558328996, ""RESTART_CONDITIONED"": 0.4030628770113964, ""SWITCH_CONDITION"": 0.27827247499970426}",1,90
dev_0221,high_risk_instrumental,2.3333333333333335,18,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.5073349749474367,"{""CONTINUE"": 0.08287754415383643, ""FORK_LATENT"": 0.08536053334997215, ""RESTART_BASE"": 0.18937262569918423, ""RESTART_CONDITIONED"": 0.5073349749474367, ""SWITCH_CONDITION"": 0.2521599534978163}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,6,1,promptstate,root_a_to_b,0,1,SWITCH_CONDITION,0.9012345985798622,"{""CONTINUE"": 0.8182847365135554, ""FORK_LATENT"": 0.8157536656209547, ""RESTART_BASE"": 0.8234250342612466, ""RESTART_CONDITIONED"": 0.8654628013739528, ""SWITCH_CONDITION"": 0.9012345985798622}",1,84
dev_0244,low_risk_instrumental,2.857142857142857,12,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.8725805365688788,"{""CONTINUE"": 0.8112712150518493, ""FORK_LATENT"": 0.8089978390732004, ""RESTART_BASE"": 0.8424112342345679, ""RESTART_CONDITIONED"": 0.8725805365688788, ""SWITCH_CONDITION"": 0.8618169106914131}",1,90
dev_0244,low_risk_instrumental,2.857142857142857,18,1,promptstate,root_a_to_b,0,1,RESTART_CONDITIONED,0.9044657959738679,"{""CONTINUE"": 0.8123476804385042, ""FORK_LATENT"": 0.8128270359756141, ""RESTART_BASE"": 0.8450377508679796, ""RESTART_CONDITIONED"": 0.9044657959738679, ""SWITCH_CONDITION"": 0.8373087574078606}",1,90
dev_0023,vocal_request,16.0,6,1,promptonly,root_b_to_a,1,0,RESTART_BASE,0.7875795446884216,"{""CONTINUE"": 0.6811107331765832, ""FORK_LATENT"": 0.6811107331765832, ""RESTART_BASE"": 0.7875795446884216}",1,90
dev_0023,vocal_request,16.0,12,1,promptonly,root_b_to_a,1,0,RESTART_BASE,0.7875795446884216,"{""CONTINUE"": 0.6811107331765832, ""FORK_LATENT"": 0.6811107331765832, ""RESTART_BASE"": 0.7875795446884216, ""SWITCH_CONDITION"": 0.716808760986177}",1,90
dev_0023,vocal_request,16.0,18,1,promptonly,root_b_to_a,1,0,RESTART_BASE,0.7875795446884216,"{""CONTINUE"": 0.6811107331765832, ""FORK_LATENT"": 0.6811107331765832, ""RESTART_BASE"": 0.7875795446884216, ""SWITCH_CONDITION"": 0.716808760986177}",1,90
dev_0028,low_risk_instrumental,1.0,6,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.7951830736481065,"{""CONTINUE"": 0.4625587641105328, ""FORK_LATENT"": 0.4625587641105328, ""RESTART_BASE"": 0.6586117641493161, ""RESTART_CONDITIONED"": 0.7951830736481065, ""SWITCH_CONDITION"": 0.5521519246731981}",1,90
dev_0028,low_risk_instrumental,1.0,12,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.7951830736481065,"{""CONTINUE"": 0.4625587641105328, ""FORK_LATENT"": 0.4625587641105328, ""RESTART_BASE"": 0.6586117641493161, ""RESTART_CONDITIONED"": 0.7951830736481065, ""SWITCH_CONDITION"": 0.5521519246731981}",1,90
dev_0028,low_risk_instrumental,1.0,18,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.7951830736481065,"{""CONTINUE"": 0.4625587641105328, ""FORK_LATENT"": 0.4625587641105328, ""RESTART_BASE"": 0.6586117641493161, ""RESTART_CONDITIONED"": 0.7951830736481065, ""SWITCH_CONDITION"": 0.5521519246731981}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,6,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.464903568767775,"{""CONTINUE"": 0.0780764482486633, ""FORK_LATENT"": 0.07807644824866326, ""RESTART_BASE"": 0.16147985035761997, ""RESTART_CONDITIONED"": 0.464903568767775, ""SWITCH_CONDITION"": 0.2694289498380599}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,12,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.464903568767775,"{""CONTINUE"": 0.0780764482486633, ""FORK_LATENT"": 0.07807644824866326, ""RESTART_BASE"": 0.16147985035761997, ""RESTART_CONDITIONED"": 0.464903568767775, ""SWITCH_CONDITION"": 0.2694289498380599}",1,90
dev_0054,high_risk_instrumental,2.3333333333333335,18,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.464903568767775,"{""CONTINUE"": 0.0780764482486633, ""FORK_LATENT"": 0.07807644824866326, ""RESTART_BASE"": 0.16147985035761997, ""RESTART_CONDITIONED"": 0.464903568767775, ""SWITCH_CONDITION"": 0.2694289498380599}",1,90
dev_0137,medium_risk_instrumental,2.4,6,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.5933813739792353,"{""CONTINUE"": 0.2115946902807351, ""FORK_LATENT"": 0.21159469028073505, ""RESTART_BASE"": 0.366325906963355, ""RESTART_CONDITIONED"": 0.5933813739792353, ""SWITCH_CONDITION"": 0.40939240275108363}",1,90
dev_0137,medium_risk_instrumental,2.4,12,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.5933813739792353,"{""CONTINUE"": 0.2115946902807351, ""FORK_LATENT"": 0.21159469028073505, ""RESTART_BASE"": 0.366325906963355, ""RESTART_CONDITIONED"": 0.5933813739792353, ""SWITCH_CONDITION"": 0.40939240275108363}",1,90
dev_0137,medium_risk_instrumental,2.4,18,1,promptonly,root_b_to_a,1,0,RESTART_CONDITIONED,0.5933813739792353,"{""CONTINUE"": 0.2115946902807351, ""FORK_LATENT"": 0.21159469028073505, ""RESTART_BASE"": 0.366325906963355, ""RESTART_CONDITIONED"": 0.5933813739792353, ""SWITCH_CONDITION"": 0.40939240275108363}",1,90
