unit_id,prompt_rank,prompt_id,live_stratum,requested_vocal,policy_index,policy,rep,seed,nominal_step_budget,output_ledger
w2live_24_0_0,24,held_out_0109,instrumental_risk,0,0,no_probe_reseed,0,2035002400,60,live_ledgers/live_w{worker}.jsonl
w2live_24_0_1,24,held_out_0109,instrumental_risk,0,0,no_probe_reseed,1,2035002401,60,live_ledgers/live_w{worker}.jsonl
w2live_24_1_0,24,held_out_0109,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035002400,60,live_ledgers/live_w{worker}.jsonl
w2live_24_1_1,24,held_out_0109,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035002401,60,live_ledgers/live_w{worker}.jsonl
w2live_24_2_0,24,held_out_0109,instrumental_risk,0,2,always_direction_condition,0,2035002400,60,live_ledgers/live_w{worker}.jsonl
w2live_24_2_1,24,held_out_0109,instrumental_risk,0,2,always_direction_condition,1,2035002401,60,live_ledgers/live_w{worker}.jsonl
w2live_24_3_0,24,held_out_0109,instrumental_risk,0,3,corrected_probe_direction_action,0,2035002400,60,live_ledgers/live_w{worker}.jsonl
w2live_24_3_1,24,held_out_0109,instrumental_risk,0,3,corrected_probe_direction_action,1,2035002401,60,live_ledgers/live_w{worker}.jsonl
w2live_25_0_0,25,held_out_0146,instrumental_risk,0,0,no_probe_reseed,0,2035002500,60,live_ledgers/live_w{worker}.jsonl
w2live_25_0_1,25,held_out_0146,instrumental_risk,0,0,no_probe_reseed,1,2035002501,60,live_ledgers/live_w{worker}.jsonl
w2live_25_1_0,25,held_out_0146,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035002500,60,live_ledgers/live_w{worker}.jsonl
w2live_25_1_1,25,held_out_0146,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035002501,60,live_ledgers/live_w{worker}.jsonl
w2live_25_2_0,25,held_out_0146,instrumental_risk,0,2,always_direction_condition,0,2035002500,60,live_ledgers/live_w{worker}.jsonl
w2live_25_2_1,25,held_out_0146,instrumental_risk,0,2,always_direction_condition,1,2035002501,60,live_ledgers/live_w{worker}.jsonl
w2live_25_3_0,25,held_out_0146,instrumental_risk,0,3,corrected_probe_direction_action,0,2035002500,60,live_ledgers/live_w{worker}.jsonl
w2live_25_3_1,25,held_out_0146,instrumental_risk,0,3,corrected_probe_direction_action,1,2035002501,60,live_ledgers/live_w{worker}.jsonl
w2live_26_0_0,26,held_out_0031,instrumental_risk,0,0,no_probe_reseed,0,2035002600,60,live_ledgers/live_w{worker}.jsonl
w2live_26_0_1,26,held_out_0031,instrumental_risk,0,0,no_probe_reseed,1,2035002601,60,live_ledgers/live_w{worker}.jsonl
w2live_26_1_0,26,held_out_0031,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035002600,60,live_ledgers/live_w{worker}.jsonl
w2live_26_1_1,26,held_out_0031,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035002601,60,live_ledgers/live_w{worker}.jsonl
w2live_26_2_0,26,held_out_0031,instrumental_risk,0,2,always_direction_condition,0,2035002600,60,live_ledgers/live_w{worker}.jsonl
w2live_26_2_1,26,held_out_0031,instrumental_risk,0,2,always_direction_condition,1,2035002601,60,live_ledgers/live_w{worker}.jsonl
w2live_26_3_0,26,held_out_0031,instrumental_risk,0,3,corrected_probe_direction_action,0,2035002600,60,live_ledgers/live_w{worker}.jsonl
w2live_26_3_1,26,held_out_0031,instrumental_risk,0,3,corrected_probe_direction_action,1,2035002601,60,live_ledgers/live_w{worker}.jsonl
w2live_27_0_0,27,held_out_0098,instrumental_risk,0,0,no_probe_reseed,0,2035002700,60,live_ledgers/live_w{worker}.jsonl
w2live_27_0_1,27,held_out_0098,instrumental_risk,0,0,no_probe_reseed,1,2035002701,60,live_ledgers/live_w{worker}.jsonl
w2live_27_1_0,27,held_out_0098,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035002700,60,live_ledgers/live_w{worker}.jsonl
w2live_27_1_1,27,held_out_0098,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035002701,60,live_ledgers/live_w{worker}.jsonl
w2live_27_2_0,27,held_out_0098,instrumental_risk,0,2,always_direction_condition,0,2035002700,60,live_ledgers/live_w{worker}.jsonl
w2live_27_2_1,27,held_out_0098,instrumental_risk,0,2,always_direction_condition,1,2035002701,60,live_ledgers/live_w{worker}.jsonl
w2live_27_3_0,27,held_out_0098,instrumental_risk,0,3,corrected_probe_direction_action,0,2035002700,60,live_ledgers/live_w{worker}.jsonl
w2live_27_3_1,27,held_out_0098,instrumental_risk,0,3,corrected_probe_direction_action,1,2035002701,60,live_ledgers/live_w{worker}.jsonl
w2live_28_0_0,28,held_out_0235,instrumental_risk,0,0,no_probe_reseed,0,2035002800,60,live_ledgers/live_w{worker}.jsonl
w2live_28_0_1,28,held_out_0235,instrumental_risk,0,0,no_probe_reseed,1,2035002801,60,live_ledgers/live_w{worker}.jsonl
w2live_28_1_0,28,held_out_0235,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035002800,60,live_ledgers/live_w{worker}.jsonl
w2live_28_1_1,28,held_out_0235,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035002801,60,live_ledgers/live_w{worker}.jsonl
w2live_28_2_0,28,held_out_0235,instrumental_risk,0,2,always_direction_condition,0,2035002800,60,live_ledgers/live_w{worker}.jsonl
w2live_28_2_1,28,held_out_0235,instrumental_risk,0,2,always_direction_condition,1,2035002801,60,live_ledgers/live_w{worker}.jsonl
w2live_28_3_0,28,held_out_0235,instrumental_risk,0,3,corrected_probe_direction_action,0,2035002800,60,live_ledgers/live_w{worker}.jsonl
w2live_28_3_1,28,held_out_0235,instrumental_risk,0,3,corrected_probe_direction_action,1,2035002801,60,live_ledgers/live_w{worker}.jsonl
w2live_29_0_0,29,held_out_0252,instrumental_risk,0,0,no_probe_reseed,0,2035002900,60,live_ledgers/live_w{worker}.jsonl
w2live_29_0_1,29,held_out_0252,instrumental_risk,0,0,no_probe_reseed,1,2035002901,60,live_ledgers/live_w{worker}.jsonl
w2live_29_1_0,29,held_out_0252,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035002900,60,live_ledgers/live_w{worker}.jsonl
w2live_29_1_1,29,held_out_0252,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035002901,60,live_ledgers/live_w{worker}.jsonl
w2live_29_2_0,29,held_out_0252,instrumental_risk,0,2,always_direction_condition,0,2035002900,60,live_ledgers/live_w{worker}.jsonl
w2live_29_2_1,29,held_out_0252,instrumental_risk,0,2,always_direction_condition,1,2035002901,60,live_ledgers/live_w{worker}.jsonl
w2live_29_3_0,29,held_out_0252,instrumental_risk,0,3,corrected_probe_direction_action,0,2035002900,60,live_ledgers/live_w{worker}.jsonl
w2live_29_3_1,29,held_out_0252,instrumental_risk,0,3,corrected_probe_direction_action,1,2035002901,60,live_ledgers/live_w{worker}.jsonl
w2live_30_0_0,30,held_out_0061,instrumental_risk,0,0,no_probe_reseed,0,2035003000,60,live_ledgers/live_w{worker}.jsonl
w2live_30_0_1,30,held_out_0061,instrumental_risk,0,0,no_probe_reseed,1,2035003001,60,live_ledgers/live_w{worker}.jsonl
w2live_30_1_0,30,held_out_0061,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003000,60,live_ledgers/live_w{worker}.jsonl
w2live_30_1_1,30,held_out_0061,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003001,60,live_ledgers/live_w{worker}.jsonl
w2live_30_2_0,30,held_out_0061,instrumental_risk,0,2,always_direction_condition,0,2035003000,60,live_ledgers/live_w{worker}.jsonl
w2live_30_2_1,30,held_out_0061,instrumental_risk,0,2,always_direction_condition,1,2035003001,60,live_ledgers/live_w{worker}.jsonl
w2live_30_3_0,30,held_out_0061,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003000,60,live_ledgers/live_w{worker}.jsonl
w2live_30_3_1,30,held_out_0061,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003001,60,live_ledgers/live_w{worker}.jsonl
w2live_31_0_0,31,held_out_0201,instrumental_risk,0,0,no_probe_reseed,0,2035003100,60,live_ledgers/live_w{worker}.jsonl
w2live_31_0_1,31,held_out_0201,instrumental_risk,0,0,no_probe_reseed,1,2035003101,60,live_ledgers/live_w{worker}.jsonl
w2live_31_1_0,31,held_out_0201,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003100,60,live_ledgers/live_w{worker}.jsonl
w2live_31_1_1,31,held_out_0201,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003101,60,live_ledgers/live_w{worker}.jsonl
w2live_31_2_0,31,held_out_0201,instrumental_risk,0,2,always_direction_condition,0,2035003100,60,live_ledgers/live_w{worker}.jsonl
w2live_31_2_1,31,held_out_0201,instrumental_risk,0,2,always_direction_condition,1,2035003101,60,live_ledgers/live_w{worker}.jsonl
w2live_31_3_0,31,held_out_0201,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003100,60,live_ledgers/live_w{worker}.jsonl
w2live_31_3_1,31,held_out_0201,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003101,60,live_ledgers/live_w{worker}.jsonl
w2live_32_0_0,32,held_out_0175,instrumental_risk,0,0,no_probe_reseed,0,2035003200,60,live_ledgers/live_w{worker}.jsonl
w2live_32_0_1,32,held_out_0175,instrumental_risk,0,0,no_probe_reseed,1,2035003201,60,live_ledgers/live_w{worker}.jsonl
w2live_32_1_0,32,held_out_0175,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003200,60,live_ledgers/live_w{worker}.jsonl
w2live_32_1_1,32,held_out_0175,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003201,60,live_ledgers/live_w{worker}.jsonl
w2live_32_2_0,32,held_out_0175,instrumental_risk,0,2,always_direction_condition,0,2035003200,60,live_ledgers/live_w{worker}.jsonl
w2live_32_2_1,32,held_out_0175,instrumental_risk,0,2,always_direction_condition,1,2035003201,60,live_ledgers/live_w{worker}.jsonl
w2live_32_3_0,32,held_out_0175,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003200,60,live_ledgers/live_w{worker}.jsonl
w2live_32_3_1,32,held_out_0175,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003201,60,live_ledgers/live_w{worker}.jsonl
w2live_33_0_0,33,held_out_0038,instrumental_risk,0,0,no_probe_reseed,0,2035003300,60,live_ledgers/live_w{worker}.jsonl
w2live_33_0_1,33,held_out_0038,instrumental_risk,0,0,no_probe_reseed,1,2035003301,60,live_ledgers/live_w{worker}.jsonl
w2live_33_1_0,33,held_out_0038,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003300,60,live_ledgers/live_w{worker}.jsonl
w2live_33_1_1,33,held_out_0038,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003301,60,live_ledgers/live_w{worker}.jsonl
w2live_33_2_0,33,held_out_0038,instrumental_risk,0,2,always_direction_condition,0,2035003300,60,live_ledgers/live_w{worker}.jsonl
w2live_33_2_1,33,held_out_0038,instrumental_risk,0,2,always_direction_condition,1,2035003301,60,live_ledgers/live_w{worker}.jsonl
w2live_33_3_0,33,held_out_0038,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003300,60,live_ledgers/live_w{worker}.jsonl
w2live_33_3_1,33,held_out_0038,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003301,60,live_ledgers/live_w{worker}.jsonl
w2live_34_0_0,34,held_out_0074,instrumental_risk,0,0,no_probe_reseed,0,2035003400,60,live_ledgers/live_w{worker}.jsonl
w2live_34_0_1,34,held_out_0074,instrumental_risk,0,0,no_probe_reseed,1,2035003401,60,live_ledgers/live_w{worker}.jsonl
w2live_34_1_0,34,held_out_0074,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003400,60,live_ledgers/live_w{worker}.jsonl
w2live_34_1_1,34,held_out_0074,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003401,60,live_ledgers/live_w{worker}.jsonl
w2live_34_2_0,34,held_out_0074,instrumental_risk,0,2,always_direction_condition,0,2035003400,60,live_ledgers/live_w{worker}.jsonl
w2live_34_2_1,34,held_out_0074,instrumental_risk,0,2,always_direction_condition,1,2035003401,60,live_ledgers/live_w{worker}.jsonl
w2live_34_3_0,34,held_out_0074,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003400,60,live_ledgers/live_w{worker}.jsonl
w2live_34_3_1,34,held_out_0074,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003401,60,live_ledgers/live_w{worker}.jsonl
w2live_35_0_0,35,held_out_0137,instrumental_risk,0,0,no_probe_reseed,0,2035003500,60,live_ledgers/live_w{worker}.jsonl
w2live_35_0_1,35,held_out_0137,instrumental_risk,0,0,no_probe_reseed,1,2035003501,60,live_ledgers/live_w{worker}.jsonl
w2live_35_1_0,35,held_out_0137,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003500,60,live_ledgers/live_w{worker}.jsonl
w2live_35_1_1,35,held_out_0137,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003501,60,live_ledgers/live_w{worker}.jsonl
w2live_35_2_0,35,held_out_0137,instrumental_risk,0,2,always_direction_condition,0,2035003500,60,live_ledgers/live_w{worker}.jsonl
w2live_35_2_1,35,held_out_0137,instrumental_risk,0,2,always_direction_condition,1,2035003501,60,live_ledgers/live_w{worker}.jsonl
w2live_35_3_0,35,held_out_0137,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003500,60,live_ledgers/live_w{worker}.jsonl
w2live_35_3_1,35,held_out_0137,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003501,60,live_ledgers/live_w{worker}.jsonl
w2live_36_0_0,36,held_out_0223,instrumental_risk,0,0,no_probe_reseed,0,2035003600,60,live_ledgers/live_w{worker}.jsonl
w2live_36_0_1,36,held_out_0223,instrumental_risk,0,0,no_probe_reseed,1,2035003601,60,live_ledgers/live_w{worker}.jsonl
w2live_36_1_0,36,held_out_0223,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003600,60,live_ledgers/live_w{worker}.jsonl
w2live_36_1_1,36,held_out_0223,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003601,60,live_ledgers/live_w{worker}.jsonl
w2live_36_2_0,36,held_out_0223,instrumental_risk,0,2,always_direction_condition,0,2035003600,60,live_ledgers/live_w{worker}.jsonl
w2live_36_2_1,36,held_out_0223,instrumental_risk,0,2,always_direction_condition,1,2035003601,60,live_ledgers/live_w{worker}.jsonl
w2live_36_3_0,36,held_out_0223,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003600,60,live_ledgers/live_w{worker}.jsonl
w2live_36_3_1,36,held_out_0223,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003601,60,live_ledgers/live_w{worker}.jsonl
w2live_37_0_0,37,held_out_0231,instrumental_risk,0,0,no_probe_reseed,0,2035003700,60,live_ledgers/live_w{worker}.jsonl
w2live_37_0_1,37,held_out_0231,instrumental_risk,0,0,no_probe_reseed,1,2035003701,60,live_ledgers/live_w{worker}.jsonl
w2live_37_1_0,37,held_out_0231,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003700,60,live_ledgers/live_w{worker}.jsonl
w2live_37_1_1,37,held_out_0231,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003701,60,live_ledgers/live_w{worker}.jsonl
w2live_37_2_0,37,held_out_0231,instrumental_risk,0,2,always_direction_condition,0,2035003700,60,live_ledgers/live_w{worker}.jsonl
w2live_37_2_1,37,held_out_0231,instrumental_risk,0,2,always_direction_condition,1,2035003701,60,live_ledgers/live_w{worker}.jsonl
w2live_37_3_0,37,held_out_0231,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003700,60,live_ledgers/live_w{worker}.jsonl
w2live_37_3_1,37,held_out_0231,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003701,60,live_ledgers/live_w{worker}.jsonl
w2live_38_0_0,38,held_out_0247,instrumental_risk,0,0,no_probe_reseed,0,2035003800,60,live_ledgers/live_w{worker}.jsonl
w2live_38_0_1,38,held_out_0247,instrumental_risk,0,0,no_probe_reseed,1,2035003801,60,live_ledgers/live_w{worker}.jsonl
w2live_38_1_0,38,held_out_0247,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003800,60,live_ledgers/live_w{worker}.jsonl
w2live_38_1_1,38,held_out_0247,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003801,60,live_ledgers/live_w{worker}.jsonl
w2live_38_2_0,38,held_out_0247,instrumental_risk,0,2,always_direction_condition,0,2035003800,60,live_ledgers/live_w{worker}.jsonl
w2live_38_2_1,38,held_out_0247,instrumental_risk,0,2,always_direction_condition,1,2035003801,60,live_ledgers/live_w{worker}.jsonl
w2live_38_3_0,38,held_out_0247,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003800,60,live_ledgers/live_w{worker}.jsonl
w2live_38_3_1,38,held_out_0247,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003801,60,live_ledgers/live_w{worker}.jsonl
w2live_39_0_0,39,held_out_0132,instrumental_risk,0,0,no_probe_reseed,0,2035003900,60,live_ledgers/live_w{worker}.jsonl
w2live_39_0_1,39,held_out_0132,instrumental_risk,0,0,no_probe_reseed,1,2035003901,60,live_ledgers/live_w{worker}.jsonl
w2live_39_1_0,39,held_out_0132,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035003900,60,live_ledgers/live_w{worker}.jsonl
w2live_39_1_1,39,held_out_0132,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035003901,60,live_ledgers/live_w{worker}.jsonl
w2live_39_2_0,39,held_out_0132,instrumental_risk,0,2,always_direction_condition,0,2035003900,60,live_ledgers/live_w{worker}.jsonl
w2live_39_2_1,39,held_out_0132,instrumental_risk,0,2,always_direction_condition,1,2035003901,60,live_ledgers/live_w{worker}.jsonl
w2live_39_3_0,39,held_out_0132,instrumental_risk,0,3,corrected_probe_direction_action,0,2035003900,60,live_ledgers/live_w{worker}.jsonl
w2live_39_3_1,39,held_out_0132,instrumental_risk,0,3,corrected_probe_direction_action,1,2035003901,60,live_ledgers/live_w{worker}.jsonl
w2live_40_0_0,40,held_out_0020,instrumental_risk,0,0,no_probe_reseed,0,2035004000,60,live_ledgers/live_w{worker}.jsonl
w2live_40_0_1,40,held_out_0020,instrumental_risk,0,0,no_probe_reseed,1,2035004001,60,live_ledgers/live_w{worker}.jsonl
w2live_40_1_0,40,held_out_0020,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035004000,60,live_ledgers/live_w{worker}.jsonl
w2live_40_1_1,40,held_out_0020,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035004001,60,live_ledgers/live_w{worker}.jsonl
w2live_40_2_0,40,held_out_0020,instrumental_risk,0,2,always_direction_condition,0,2035004000,60,live_ledgers/live_w{worker}.jsonl
w2live_40_2_1,40,held_out_0020,instrumental_risk,0,2,always_direction_condition,1,2035004001,60,live_ledgers/live_w{worker}.jsonl
w2live_40_3_0,40,held_out_0020,instrumental_risk,0,3,corrected_probe_direction_action,0,2035004000,60,live_ledgers/live_w{worker}.jsonl
w2live_40_3_1,40,held_out_0020,instrumental_risk,0,3,corrected_probe_direction_action,1,2035004001,60,live_ledgers/live_w{worker}.jsonl
w2live_41_0_0,41,held_out_0118,instrumental_risk,0,0,no_probe_reseed,0,2035004100,60,live_ledgers/live_w{worker}.jsonl
w2live_41_0_1,41,held_out_0118,instrumental_risk,0,0,no_probe_reseed,1,2035004101,60,live_ledgers/live_w{worker}.jsonl
w2live_41_1_0,41,held_out_0118,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035004100,60,live_ledgers/live_w{worker}.jsonl
w2live_41_1_1,41,held_out_0118,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035004101,60,live_ledgers/live_w{worker}.jsonl
w2live_41_2_0,41,held_out_0118,instrumental_risk,0,2,always_direction_condition,0,2035004100,60,live_ledgers/live_w{worker}.jsonl
w2live_41_2_1,41,held_out_0118,instrumental_risk,0,2,always_direction_condition,1,2035004101,60,live_ledgers/live_w{worker}.jsonl
w2live_41_3_0,41,held_out_0118,instrumental_risk,0,3,corrected_probe_direction_action,0,2035004100,60,live_ledgers/live_w{worker}.jsonl
w2live_41_3_1,41,held_out_0118,instrumental_risk,0,3,corrected_probe_direction_action,1,2035004101,60,live_ledgers/live_w{worker}.jsonl
w2live_42_0_0,42,held_out_0129,instrumental_risk,0,0,no_probe_reseed,0,2035004200,60,live_ledgers/live_w{worker}.jsonl
w2live_42_0_1,42,held_out_0129,instrumental_risk,0,0,no_probe_reseed,1,2035004201,60,live_ledgers/live_w{worker}.jsonl
w2live_42_1_0,42,held_out_0129,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035004200,60,live_ledgers/live_w{worker}.jsonl
w2live_42_1_1,42,held_out_0129,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035004201,60,live_ledgers/live_w{worker}.jsonl
w2live_42_2_0,42,held_out_0129,instrumental_risk,0,2,always_direction_condition,0,2035004200,60,live_ledgers/live_w{worker}.jsonl
w2live_42_2_1,42,held_out_0129,instrumental_risk,0,2,always_direction_condition,1,2035004201,60,live_ledgers/live_w{worker}.jsonl
w2live_42_3_0,42,held_out_0129,instrumental_risk,0,3,corrected_probe_direction_action,0,2035004200,60,live_ledgers/live_w{worker}.jsonl
w2live_42_3_1,42,held_out_0129,instrumental_risk,0,3,corrected_probe_direction_action,1,2035004201,60,live_ledgers/live_w{worker}.jsonl
w2live_43_0_0,43,held_out_0182,instrumental_risk,0,0,no_probe_reseed,0,2035004300,60,live_ledgers/live_w{worker}.jsonl
w2live_43_0_1,43,held_out_0182,instrumental_risk,0,0,no_probe_reseed,1,2035004301,60,live_ledgers/live_w{worker}.jsonl
w2live_43_1_0,43,held_out_0182,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035004300,60,live_ledgers/live_w{worker}.jsonl
w2live_43_1_1,43,held_out_0182,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035004301,60,live_ledgers/live_w{worker}.jsonl
w2live_43_2_0,43,held_out_0182,instrumental_risk,0,2,always_direction_condition,0,2035004300,60,live_ledgers/live_w{worker}.jsonl
w2live_43_2_1,43,held_out_0182,instrumental_risk,0,2,always_direction_condition,1,2035004301,60,live_ledgers/live_w{worker}.jsonl
w2live_43_3_0,43,held_out_0182,instrumental_risk,0,3,corrected_probe_direction_action,0,2035004300,60,live_ledgers/live_w{worker}.jsonl
w2live_43_3_1,43,held_out_0182,instrumental_risk,0,3,corrected_probe_direction_action,1,2035004301,60,live_ledgers/live_w{worker}.jsonl
w2live_44_0_0,44,held_out_0151,instrumental_risk,0,0,no_probe_reseed,0,2035004400,60,live_ledgers/live_w{worker}.jsonl
w2live_44_0_1,44,held_out_0151,instrumental_risk,0,0,no_probe_reseed,1,2035004401,60,live_ledgers/live_w{worker}.jsonl
w2live_44_1_0,44,held_out_0151,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035004400,60,live_ledgers/live_w{worker}.jsonl
w2live_44_1_1,44,held_out_0151,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035004401,60,live_ledgers/live_w{worker}.jsonl
w2live_44_2_0,44,held_out_0151,instrumental_risk,0,2,always_direction_condition,0,2035004400,60,live_ledgers/live_w{worker}.jsonl
w2live_44_2_1,44,held_out_0151,instrumental_risk,0,2,always_direction_condition,1,2035004401,60,live_ledgers/live_w{worker}.jsonl
w2live_44_3_0,44,held_out_0151,instrumental_risk,0,3,corrected_probe_direction_action,0,2035004400,60,live_ledgers/live_w{worker}.jsonl
w2live_44_3_1,44,held_out_0151,instrumental_risk,0,3,corrected_probe_direction_action,1,2035004401,60,live_ledgers/live_w{worker}.jsonl
w2live_45_0_0,45,held_out_0243,instrumental_risk,0,0,no_probe_reseed,0,2035004500,60,live_ledgers/live_w{worker}.jsonl
w2live_45_0_1,45,held_out_0243,instrumental_risk,0,0,no_probe_reseed,1,2035004501,60,live_ledgers/live_w{worker}.jsonl
w2live_45_1_0,45,held_out_0243,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035004500,60,live_ledgers/live_w{worker}.jsonl
w2live_45_1_1,45,held_out_0243,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035004501,60,live_ledgers/live_w{worker}.jsonl
w2live_45_2_0,45,held_out_0243,instrumental_risk,0,2,always_direction_condition,0,2035004500,60,live_ledgers/live_w{worker}.jsonl
w2live_45_2_1,45,held_out_0243,instrumental_risk,0,2,always_direction_condition,1,2035004501,60,live_ledgers/live_w{worker}.jsonl
w2live_45_3_0,45,held_out_0243,instrumental_risk,0,3,corrected_probe_direction_action,0,2035004500,60,live_ledgers/live_w{worker}.jsonl
w2live_45_3_1,45,held_out_0243,instrumental_risk,0,3,corrected_probe_direction_action,1,2035004501,60,live_ledgers/live_w{worker}.jsonl
w2live_46_0_0,46,held_out_0076,instrumental_risk,0,0,no_probe_reseed,0,2035004600,60,live_ledgers/live_w{worker}.jsonl
w2live_46_0_1,46,held_out_0076,instrumental_risk,0,0,no_probe_reseed,1,2035004601,60,live_ledgers/live_w{worker}.jsonl
w2live_46_1_0,46,held_out_0076,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035004600,60,live_ledgers/live_w{worker}.jsonl
w2live_46_1_1,46,held_out_0076,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035004601,60,live_ledgers/live_w{worker}.jsonl
w2live_46_2_0,46,held_out_0076,instrumental_risk,0,2,always_direction_condition,0,2035004600,60,live_ledgers/live_w{worker}.jsonl
w2live_46_2_1,46,held_out_0076,instrumental_risk,0,2,always_direction_condition,1,2035004601,60,live_ledgers/live_w{worker}.jsonl
w2live_46_3_0,46,held_out_0076,instrumental_risk,0,3,corrected_probe_direction_action,0,2035004600,60,live_ledgers/live_w{worker}.jsonl
w2live_46_3_1,46,held_out_0076,instrumental_risk,0,3,corrected_probe_direction_action,1,2035004601,60,live_ledgers/live_w{worker}.jsonl
w2live_47_0_0,47,dev_0054,instrumental_risk,0,0,no_probe_reseed,0,2035004700,60,live_ledgers/live_w{worker}.jsonl
w2live_47_0_1,47,dev_0054,instrumental_risk,0,0,no_probe_reseed,1,2035004701,60,live_ledgers/live_w{worker}.jsonl
w2live_47_1_0,47,dev_0054,instrumental_risk,0,1,corrected_probe_abort_reseed,0,2035004700,60,live_ledgers/live_w{worker}.jsonl
w2live_47_1_1,47,dev_0054,instrumental_risk,0,1,corrected_probe_abort_reseed,1,2035004701,60,live_ledgers/live_w{worker}.jsonl
w2live_47_2_0,47,dev_0054,instrumental_risk,0,2,always_direction_condition,0,2035004700,60,live_ledgers/live_w{worker}.jsonl
w2live_47_2_1,47,dev_0054,instrumental_risk,0,2,always_direction_condition,1,2035004701,60,live_ledgers/live_w{worker}.jsonl
w2live_47_3_0,47,dev_0054,instrumental_risk,0,3,corrected_probe_direction_action,0,2035004700,60,live_ledgers/live_w{worker}.jsonl
w2live_47_3_1,47,dev_0054,instrumental_risk,0,3,corrected_probe_direction_action,1,2035004701,60,live_ledgers/live_w{worker}.jsonl
w2live_48_0_0,48,held_out_0100,vocal_sanity,1,0,no_probe_reseed,0,2035004800,60,live_ledgers/live_w{worker}.jsonl
w2live_48_0_1,48,held_out_0100,vocal_sanity,1,0,no_probe_reseed,1,2035004801,60,live_ledgers/live_w{worker}.jsonl
w2live_48_1_0,48,held_out_0100,vocal_sanity,1,1,corrected_probe_abort_reseed,0,2035004800,60,live_ledgers/live_w{worker}.jsonl
w2live_48_1_1,48,held_out_0100,vocal_sanity,1,1,corrected_probe_abort_reseed,1,2035004801,60,live_ledgers/live_w{worker}.jsonl
w2live_48_2_0,48,held_out_0100,vocal_sanity,1,2,always_direction_condition,0,2035004800,60,live_ledgers/live_w{worker}.jsonl
