timestamp_utc	index	name	memory_total_mib	memory_used_mib	utilization_gpu_pct
2026/07/10 19:58:24.674, 0, NVIDIA A800 80GB PCIe, 81920, 65889, 0
2026/07/10 19:58:24.675, 1, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:58:24.675, 2, NVIDIA A800 80GB PCIe, 81920, 65937, 0
2026/07/10 19:58:24.676, 3, NVIDIA A800 80GB PCIe, 81920, 65949, 0
2026/07/10 19:58:24.676, 4, NVIDIA A800 80GB PCIe, 81920, 65877, 0
2026/07/10 19:58:24.677, 5, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:58:24.678, 6, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:58:24.678, 7, NVIDIA A800 80GB PCIe, 81920, 2, 0
