timestamp_utc	index	name	memory_total_mib	memory_used_mib	utilization_gpu_pct
2026/07/10 19:53:17.195, 0, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:53:17.195, 1, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:53:17.196, 2, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:53:17.197, 3, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:53:17.198, 4, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:53:17.198, 5, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:53:17.199, 6, NVIDIA A800 80GB PCIe, 81920, 2, 0
2026/07/10 19:53:17.199, 7, NVIDIA A800 80GB PCIe, 81920, 2, 0
