task_id,prompt_id,condition,seed_idx,seed,output_path,apparent_violation,candidate_violation,implementation_role,requested_vocal,demucs_score,panns_score,near_silent,design_weight,corrected_present,corrected_violation,calibrated_violation_probability,calibrated_satisfaction_probability,instrument_status
w2fact_16_0_09,held_out_0130,plain_baseline,9,2034016009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0130/plain_baseline_s09_2034016009.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,6.141550329630263e-06,0.027678033336997032,0,1.0,0,0,1.0843746963363107e-07,0.9999998915625303,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_16_0_10,held_out_0130,plain_baseline,10,2034016010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0130/plain_baseline_s10_2034016010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.008724033832550049,0.023804498836398125,0,1.0,0,0,0.002389477188478878,0.9976105228115211,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_16_0_11,held_out_0130,plain_baseline,11,2034016011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0130/plain_baseline_s11_2034016011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.4555555480910698e-06,0.030341366305947304,0,1.0,0,0,2.4780423195328405e-08,0.9999999752195768,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_16_0_12,held_out_0130,plain_baseline,12,2034016012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0130/plain_baseline_s12_2034016012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,2.0965226212865673e-06,0.020855866372585297,0,1.0,0,0,1.1061250964585755e-08,0.9999999889387491,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_16_0_13,held_out_0130,plain_baseline,13,2034016013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0130/plain_baseline_s13_2034016013.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.24996192753314972,0.17705674469470978,0,1.0,1,1,0.9914836713954246,0.008516328604575407,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_16_0_14,held_out_0130,plain_baseline,14,2034016014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0130/plain_baseline_s14_2034016014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.4597459137439728,0.11472801864147186,0,1.0,1,1,0.9918140810301928,0.008185918969807249,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_16_0_15,held_out_0130,plain_baseline,15,2034016015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0130/plain_baseline_s15_2034016015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.905228714349505e-06,0.020863106474280357,0,1.0,0,0,9.654639250772316e-09,0.9999999903453608,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_00,held_out_0140,plain_baseline,0,2034018000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s00_2034018000.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.16274769604206085,0.06328734755516052,0,1.0,1,1,0.7333264664885581,0.26667353351144185,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_01,held_out_0140,plain_baseline,1,2034018001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s01_2034018001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.1976832183790975e-06,0.031820982694625854,0,1.0,0,0,2.811310581772887e-08,0.9999999718868942,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_02,held_out_0140,plain_baseline,2,2034018002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s02_2034018002.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.09393425285816193,0.1466074138879776,0,1.0,1,1,0.9247234506583024,0.07527654934169759,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_03,held_out_0140,plain_baseline,3,2034018003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s03_2034018003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.5494607090950012,0.05902084335684776,0,1.0,1,1,0.9691915889308393,0.030808411069160657,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_04,held_out_0140,plain_baseline,4,2034018004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s04_2034018004.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.09137419611215591,0.12165913730859756,0,1.0,1,1,0.8712189324006099,0.12878106759939012,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_05,held_out_0140,plain_baseline,5,2034018005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s05_2034018005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.9077522210864117e-06,0.03214608132839203,0,1.0,0,0,3.0239668301996255e-08,0.9999999697603317,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_06,held_out_0140,plain_baseline,6,2034018006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s06_2034018006.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.117085300385952,0.12880940735340118,0,1.0,1,1,0.9223923564677654,0.0776076435322346,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_07,held_out_0140,plain_baseline,7,2034018007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s07_2034018007.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.09340932965278625,0.09264539927244186,0,1.0,1,1,0.7619670980213057,0.2380329019786943,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_08,held_out_0140,plain_baseline,8,2034018008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s08_2034018008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.0001924509124364704,0.024595893919467926,0,1.0,0,0,1.0990268743844464e-05,0.9999890097312562,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_09,held_out_0140,plain_baseline,9,2034018009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s09_2034018009.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.11254365742206573,0.057844214141368866,0,1.0,1,1,0.5385669056755827,0.46143309432441726,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_10,held_out_0140,plain_baseline,10,2034018010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s10_2034018010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.03544040024280548,0.06315084546804428,0,1.0,1,1,0.20127857638780633,0.7987214236121937,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_11,held_out_0140,plain_baseline,11,2034018011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s11_2034018011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.5529211623288575e-06,0.04130628705024719,0,1.0,0,0,5.634054477314104e-08,0.9999999436594552,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_12,held_out_0140,plain_baseline,12,2034018012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s12_2034018012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.1062546718676458e-06,0.019033383578062057,0,1.0,0,0,7.2637347316621e-09,0.9999999927362653,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_13,held_out_0140,plain_baseline,13,2034018013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s13_2034018013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.06902772188186646,0.07118603587150574,0,1.0,1,1,0.48901929291981494,0.5109807070801851,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_14,held_out_0140,plain_baseline,14,2034018014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s14_2034018014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.29770129919052124,0.16217860579490662,0,1.0,1,1,0.9920772741406769,0.007922725859323076,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_18_0_15,held_out_0140,plain_baseline,15,2034018015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0140/plain_baseline_s15_2034018015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,2.601292408144218e-06,0.02625983953475952,0,1.0,0,0,2.7605112520666078e-08,0.9999999723948875,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_00,held_out_0146,plain_baseline,0,2034025000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s00_2034025000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,2.9689513212360907e-06,0.02028181403875351,0,1.0,0,0,1.6914617559835362e-08,0.9999999830853824,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_01,held_out_0146,plain_baseline,1,2034025001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s01_2034025001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.6231827139854431,0.17541080713272095,0,1.0,1,1,0.9991074075455733,0.0008925924544267438,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_02,held_out_0146,plain_baseline,2,2034025002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s02_2034025002.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.2257871730980696e-06,0.018856339156627655,0,1.0,0,0,7.088220143841733e-09,0.9999999929117799,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_03,held_out_0146,plain_baseline,3,2034025003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s03_2034025003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.0008529787301085889,0.012347237206995487,0,1.0,0,0,1.6342680984534042e-05,0.9999836573190155,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_04,held_out_0146,plain_baseline,4,2034025004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s04_2034025004.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.47838303446769714,0.1259911060333252,0,1.0,1,1,0.994389928584097,0.005610071415902973,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_05,held_out_0146,plain_baseline,5,2034025005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s05_2034025005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.19685301184654236,0.0634450763463974,0,1.0,1,1,0.794157210330056,0.20584278966994396,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_06,held_out_0146,plain_baseline,6,2034025006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s06_2034025006.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.010089904069900513,0.25416553020477295,0,1.0,1,1,0.7206514402703622,0.2793485597296378,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_07,held_out_0146,plain_baseline,7,2034025007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s07_2034025007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.966899162653135e-06,0.019001493230462074,0,1.0,0,0,7.910210408808496e-09,0.9999999920897896,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_08,held_out_0146,plain_baseline,8,2034025008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s08_2034025008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.0006003884482197464,0.021001268178224564,0,1.0,0,0,3.698737767483024e-05,0.9999630126223251,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_09,held_out_0146,plain_baseline,9,2034025009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s09_2034025009.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.009957392700016499,0.02847956493496895,0,1.0,0,0,0.004630180935628321,0.9953698190643717,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_10,held_out_0146,plain_baseline,10,2034025010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s10_2034025010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.8060251474380493,0.22297246754169464,0,1.0,1,1,0.9998891827373032,0.00011081726269679404,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_11,held_out_0146,plain_baseline,11,2034025011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s11_2034025011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,8.53028723213356e-06,0.025488346815109253,0,1.0,0,0,1.3962165203202958e-07,0.999999860378348,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_12,held_out_0146,plain_baseline,12,2034025012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s12_2034025012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,5.956553195574088e-06,0.017144065350294113,0,1.0,0,0,2.9512538435217188e-08,0.9999999704874616,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_13,held_out_0146,plain_baseline,13,2034025013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s13_2034025013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.11300601065158844,0.3453827500343323,0,1.0,1,1,0.9966131943909161,0.003386805609083887,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_14,held_out_0146,plain_baseline,14,2034025014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s14_2034025014.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.02222760207951069,0.11624165624380112,0,1.0,1,1,0.41364959337501545,0.5863504066249845,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_25_0_15,held_out_0146,plain_baseline,15,2034025015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0146/plain_baseline_s15_2034025015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.0038547501899302006,0.021778902038931847,0,1.0,0,0,0.0005847022074481407,0.9994152977925519,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_00,held_out_0156,plain_baseline,0,2034005000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s00_2034005000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.3782968521118164,0.15986938774585724,0,1.0,1,1,0.9950503399226427,0.00494966007735731,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_01,held_out_0156,plain_baseline,1,2034005001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s01_2034005001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,2.727215587583487e-06,0.030294299125671387,0,1.0,0,0,4.3090034430646084e-08,0.9999999569099656,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_02,held_out_0156,plain_baseline,2,2034005002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s02_2034005002.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.17547985911369324,0.12624916434288025,0,1.0,1,1,0.9566102186738863,0.04338978132611371,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_03,held_out_0156,plain_baseline,3,2034005003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s03_2034005003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.4989303946495056,0.09684208780527115,0,1.0,1,1,0.9893908012232869,0.010609198776713069,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_04,held_out_0156,plain_baseline,4,2034005004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s04_2034005004.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.2845637798309326,0.09941880404949188,0,1.0,1,1,0.9643231667205995,0.03567683327940052,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_05,held_out_0156,plain_baseline,5,2034005005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s05_2034005005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.6363853812217712,0.10685846954584122,0,1.0,1,1,0.9964021843364342,0.003597815663565762,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_06,held_out_0156,plain_baseline,6,2034005006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s06_2034005006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.3258970379829407,0.11845249682664871,0,1.0,1,1,0.9833869812271583,0.016613018772841714,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_07,held_out_0156,plain_baseline,7,2034005007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s07_2034005007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.36888739466667175,0.20351296663284302,0,1.0,1,1,0.9975340249747845,0.0024659750252155055,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_08,held_out_0156,plain_baseline,8,2034005008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s08_2034005008.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.5918968915939331,0.121992327272892,0,1.0,1,1,0.9967920928332981,0.00320790716670194,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_09,held_out_0156,plain_baseline,9,2034005009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s09_2034005009.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.08840198069810867,0.5720553994178772,0,1.0,1,1,0.9995387079802236,0.00046129201977640477,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_10,held_out_0156,plain_baseline,10,2034005010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s10_2034005010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.028557786718010902,0.02750198170542717,0,1.0,0,0,0.019305352669799426,0.9806946473302006,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_11,held_out_0156,plain_baseline,11,2034005011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s11_2034005011.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.6116654872894287,0.12489354610443115,0,1.0,1,1,0.9973375516473553,0.0026624483526447307,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_12,held_out_0156,plain_baseline,12,2034005012,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s12_2034005012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.029487071558833122,0.051423605531454086,0,1.0,1,1,0.09888001550684183,0.9011199844931581,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_13,held_out_0156,plain_baseline,13,2034005013,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s13_2034005013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,1.4919135082891444e-06,0.02592342533171177,0,1.0,0,0,1.635129157144048e-08,0.9999999836487085,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_14,held_out_0156,plain_baseline,14,2034005014,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s14_2034005014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.43287453055381775,0.1137433648109436,0,1.0,1,1,0.9902092903653863,0.009790709634613703,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_05_0_15,held_out_0156,plain_baseline,15,2034005015,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0156/plain_baseline_s15_2034005015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.639593780040741,0.1810918003320694,0,1.0,1,1,0.9992694649240467,0.0007305350759533313,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_00,held_out_0161,plain_baseline,0,2034017000,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s00_2034017000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.22669468820095062,0.12167055904865265,0,1.0,1,1,0.9690255724080878,0.030974427591912157,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_01,held_out_0161,plain_baseline,1,2034017001,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s01_2034017001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.027229906991124153,0.04317624121904373,0,1.0,0,0,0.0574264900258457,0.9425735099741543,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_02,held_out_0161,plain_baseline,2,2034017002,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s02_2034017002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.1886921226978302,0.06532567739486694,0,1.0,1,1,0.7949909446231164,0.20500905537688363,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_03,held_out_0161,plain_baseline,3,2034017003,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s03_2034017003.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.08617204427719116,0.04729583114385605,0,1.0,1,1,0.30683225791325947,0.6931677420867406,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_04,held_out_0161,plain_baseline,4,2034017004,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s04_2034017004.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.34484216570854187,0.32484865188598633,0,1.0,1,1,0.9994348595562026,0.0005651404437974072,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_05,held_out_0161,plain_baseline,5,2034017005,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s05_2034017005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.4522915482521057,0.25195732712745667,0,1.0,1,1,0.9992589163771649,0.0007410836228350925,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_06,held_out_0161,plain_baseline,6,2034017006,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s06_2034017006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.2189757227897644,0.2403622567653656,0,1.0,1,1,0.9959311995706759,0.004068800429324115,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_07,held_out_0161,plain_baseline,7,2034017007,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s07_2034017007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.027113614603877068,0.058931317180395126,0,1.0,1,1,0.12314395348477775,0.8768560465152222,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_08,held_out_0161,plain_baseline,8,2034017008,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s08_2034017008.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.09697458893060684,0.05222269147634506,0,1.0,1,1,0.4106745225145225,0.5893254774854775,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_09,held_out_0161,plain_baseline,9,2034017009,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s09_2034017009.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.10224214196205139,0.14840997755527496,0,1.0,1,1,0.9358118224080006,0.06418817759199935,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_10,held_out_0161,plain_baseline,10,2034017010,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s10_2034017010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY,0,0.03650583326816559,0.06513181328773499,0,1.0,1,1,0.22276790324953558,0.7772320967504645,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
w2fact_17_0_11,held_out_0161,plain_baseline,11,2034017011,paper_prep/w2_execution_20260712/factorial/audio/plain_baseline/held_out_0161/plain_baseline_s11_2034017011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY,0,0.09503920376300812,0.10164833813905716,0,1.0,1,1,0.8106995728583731,0.18930042714162687,PROMOTED_MECHANICAL_DRAFT_AWAITING_DUAL_PI_ADOPTION
